onset	duration	trial_type	response_time	Endowment
7.530193	1.999842	dec_dg-prop_less	1.999842	15
7.530193	1.999842	dec_dg-prop_choice	1.999842	15
4.997352	2	cue_ug-resp	n/a	15
4.997352	2	cue_ug-resp_parametric	n/a	15
15.579807	4	missed_trial	n/a	23
13.047549	2	cue_ug-resp	n/a	23
13.047549	2	cue_ug-resp_parametric	n/a	23
26.646828	4	missed_trial	n/a	19
21.114058	2	cue_ug-prop	n/a	19
21.114058	2	cue_ug-prop_parametric	n/a	19
37.713474	1.599895	dec_ug-prop_less	1.599895	19
37.713474	1.599895	dec_ug-prop_choice	1.599895	19
32.180720	2	cue_dict	n/a	19
32.180720	2	cue_dict_parametric	n/a	19
45.763230	1.550252	dec_dg-prop_less	1.550252	17
45.763230	1.550252	dec_dg-prop_choice	1.550252	17
43.230774	2	cue_ug-resp	n/a	17
43.230774	2	cue_ug-resp_parametric	n/a	17
55.313160	1.633729	dec_dg-prop_less	1.633729	25
55.313160	1.633729	dec_dg-prop_choice	1.633729	25
51.280685	2	cue_ug-resp	n/a	25
51.280685	2	cue_ug-resp_parametric	n/a	25
68.863335	1.599943	dec_dg-prop_less	1.599943	15
68.863335	1.599943	dec_dg-prop_choice	1.599943	15
64.830690	2	cue_ug-resp	n/a	15
64.830690	2	cue_ug-resp_parametric	n/a	15
78.413390	2.166514	dec_ug-resp_accept	2.166514	15
78.413390	2.166514	dec_ug-resp_choice	2.166514	15
74.381010	2	cue_ug-prop	n/a	15
74.381010	2	cue_ug-prop_parametric	n/a	15
89.963740	1.916790	dec_ug-resp_accept	1.916790	23
89.963740	1.916790	dec_ug-resp_choice	1.916790	23
85.930695	2	cue_ug-prop	n/a	23
85.930695	2	cue_ug-prop_parametric	n/a	23
101.013970	1.949379	dec_ug-prop_less	1.949379	25
101.013970	1.949379	dec_ug-prop_choice	1.949379	25
95.480870	2	cue_dict	n/a	25
95.480870	2	cue_dict_parametric	n/a	25
112.563416	2.783716	dec_ug-resp_accept	2.783716	19
112.563416	2.783716	dec_ug-resp_choice	2.783716	19
108.531060	2	cue_ug-prop	n/a	19
108.531060	2	cue_ug-prop_parametric	n/a	19
122.113205	2.166664	dec_ug-resp_accept	2.166664	25
122.113205	2.166664	dec_ug-resp_choice	2.166664	25
118.080780	2	cue_ug-prop	n/a	25
118.080780	2	cue_ug-prop_parametric	n/a	25
132.163160	2.000380	dec_ug-resp_accept	2.000380	25
132.163160	2.000380	dec_ug-resp_choice	2.000380	25
129.630810	2	cue_ug-prop	n/a	25
129.630810	2	cue_ug-prop_parametric	n/a	25
145.713550	1.966671	dec_dg-prop_less	1.966671	25
145.713550	1.966671	dec_dg-prop_choice	1.966671	25
141.680820	2	cue_ug-resp	n/a	25
141.680820	2	cue_ug-resp_parametric	n/a	25
155.764070	2.516138	dec_ug-resp_reject	2.516138	15
155.764070	2.516138	dec_ug-resp_choice	2.516138	15
153.230880	2	cue_ug-prop	n/a	15
153.230880	2	cue_ug-prop_parametric	n/a	15
165.313610	2.150006	dec_ug-prop_less	2.150006	17
165.313610	2.150006	dec_ug-prop_choice	2.150006	17
161.280900	2	cue_dict	n/a	17
161.280900	2	cue_dict_parametric	n/a	17
173.363360	1.600363	dec_dg-prop_less	1.600363	17
173.363360	1.600363	dec_dg-prop_choice	1.600363	17
170.831160	2	cue_ug-resp	n/a	17
170.831160	2	cue_ug-resp_parametric	n/a	17
184.414080	2.882706	dec_ug-resp_reject	2.882706	19
184.414080	2.882706	dec_ug-resp_choice	2.882706	19
178.881100	2	cue_ug-prop	n/a	19
178.881100	2	cue_ug-prop_parametric	n/a	19
192.463600	2.299922	dec_dg-prop_less	2.299922	15
192.463600	2.299922	dec_dg-prop_choice	2.299922	15
189.930860	2	cue_ug-resp	n/a	15
189.930860	2	cue_ug-resp_parametric	n/a	15
202.513400	2.683754	dec_ug-resp_reject	2.683754	21
202.513400	2.683754	dec_ug-resp_choice	2.683754	21
199.980800	2	cue_ug-prop	n/a	21
199.980800	2	cue_ug-prop_parametric	n/a	21
212.562970	1.850575	dec_dg-prop_less	1.850575	19
212.562970	1.850575	dec_dg-prop_choice	1.850575	19
210.030730	2	cue_ug-resp	n/a	19
210.030730	2	cue_ug-resp_parametric	n/a	19
220.613330	2.916898	dec_ug-prop_less	2.916898	21
220.613330	2.916898	dec_ug-prop_choice	2.916898	21
218.080900	2	cue_dict	n/a	21
218.080900	2	cue_dict_parametric	n/a	21
232.164120	2.466327	dec_ug-resp_reject	2.466327	23
232.164120	2.466327	dec_ug-resp_choice	2.466327	23
228.131160	2	cue_ug-prop	n/a	23
228.131160	2	cue_ug-prop_parametric	n/a	23
241.713600	2.733567	dec_ug-prop_less	2.733567	19
241.713600	2.733567	dec_ug-prop_choice	2.733567	19
237.680790	2	cue_dict	n/a	19
237.680790	2	cue_dict_parametric	n/a	19
253.763750	1.732916	dec_ug-prop_less	1.732916	25
253.763750	1.732916	dec_ug-prop_choice	1.732916	25
251.230970	2	cue_dict	n/a	25
251.230970	2	cue_dict_parametric	n/a	25
261.814180	4	missed_trial	n/a	23
259.281000	2	cue_ug-prop	n/a	23
259.281000	2	cue_ug-prop_parametric	n/a	23
276.880400	1.466678	dec_ug-prop_less	1.466678	19
276.880400	1.466678	dec_ug-prop_choice	1.466678	19
271.347840	2	cue_dict	n/a	19
271.347840	2	cue_dict_parametric	n/a	19
286.929900	1.200621	dec_dg-prop_less	1.200621	19
286.929900	1.200621	dec_dg-prop_choice	1.200621	19
284.397500	2	cue_ug-resp	n/a	19
284.397500	2	cue_ug-resp_parametric	n/a	19
301.980200	1.300050	dec_ug-prop_less	1.300050	21
301.980200	1.300050	dec_ug-prop_choice	1.300050	21
299.447750	2	cue_dict	n/a	21
299.447750	2	cue_dict_parametric	n/a	21
310.030150	1.850735	dec_dg-prop_less	1.850735	17
310.030150	1.850735	dec_dg-prop_choice	1.850735	17
307.497620	2	cue_ug-resp	n/a	17
307.497620	2	cue_ug-resp_parametric	n/a	17
325.079930	1.417116	dec_ug-prop_less	1.417116	23
325.079930	1.417116	dec_ug-prop_choice	1.417116	23
322.547640	2	cue_dict	n/a	23
322.547640	2	cue_dict_parametric	n/a	23
343.130250	1.566783	dec_ug-resp_reject	1.566783	17
343.130250	1.566783	dec_ug-resp_choice	1.566783	17
337.597800	2	cue_ug-prop	n/a	17
337.597800	2	cue_ug-prop_parametric	n/a	17
355.180180	4	missed_trial	n/a	15
352.647860	2	cue_dict	n/a	15
352.647860	2	cue_dict_parametric	n/a	15
365.230130	1.550246	dec_ug-prop_less	1.550246	17
365.230130	1.550246	dec_ug-prop_choice	1.550246	17
362.697880	2	cue_dict	n/a	17
362.697880	2	cue_dict_parametric	n/a	17
375.280240	1.666878	dec_ug-prop_more	1.666878	19
375.280240	1.666878	dec_ug-prop_choice	1.666878	19
372.747830	2	cue_dict	n/a	19
372.747830	2	cue_dict_parametric	n/a	19
383.330350	1.766706	dec_dg-prop_less	1.766706	25
383.330350	1.766706	dec_dg-prop_choice	1.766706	25
380.797730	2	cue_ug-resp	n/a	25
380.797730	2	cue_ug-resp_parametric	n/a	25
