onset	duration	trial_type	response_time	Endowment
9.022771	1.133155	dec_dg-prop_more	1.133155	25
9.022771	1.133155	dec_dg-prop_choice	1.133155	25
4.989723	2	cue_ug-resp	n/a	25
4.989723	2	cue_ug-resp_parametric	n/a	25
17.072468	1.900176	dec_ug-resp_accept	1.900176	23
17.072468	1.900176	dec_ug-resp_choice	1.900176	23
14.540212	2	cue_ug-prop	n/a	23
14.540212	2	cue_ug-prop_parametric	n/a	23
25.122648	1.766407	dec_dg-prop_less	1.766407	19
25.122648	1.766407	dec_dg-prop_choice	1.766407	19
22.590048	2	cue_ug-resp	n/a	19
22.590048	2	cue_ug-resp_parametric	n/a	19
34.672405	1.767008	dec_dg-prop_less	1.767008	15
34.672405	1.767008	dec_dg-prop_choice	1.767008	15
30.639780	2	cue_ug-resp	n/a	15
30.639780	2	cue_ug-resp_parametric	n/a	15
46.722458	1.083454	dec_ug-resp_reject	1.083454	25
46.722458	1.083454	dec_ug-resp_choice	1.083454	25
44.189830	2	cue_ug-prop	n/a	25
44.189830	2	cue_ug-prop_parametric	n/a	25
54.772396	1.533551	dec_dg-prop_more	1.533551	15
54.772396	1.533551	dec_dg-prop_choice	1.533551	15
52.240032	2	cue_ug-resp	n/a	15
52.240032	2	cue_ug-resp_parametric	n/a	15
66.322464	2.083472	dec_dg-prop_more	2.083472	21
66.322464	2.083472	dec_dg-prop_choice	2.083472	21
62.289852	2	cue_ug-resp	n/a	21
62.289852	2	cue_ug-resp_parametric	n/a	21
81.372270	1.466752	dec_ug-prop_more	1.466752	15
81.372270	1.466752	dec_ug-prop_choice	1.466752	15
78.839930	2	cue_dict	n/a	15
78.839930	2	cue_dict_parametric	n/a	15
92.922264	1.083684	dec_ug-resp_reject	1.083684	23
92.922264	1.083684	dec_ug-resp_choice	1.083684	23
88.889470	2	cue_ug-prop	n/a	23
88.889470	2	cue_ug-prop_parametric	n/a	23
106.472310	1.733244	dec_ug-prop_more	1.733244	21
106.472310	1.733244	dec_ug-prop_choice	1.733244	21
102.439674	2	cue_dict	n/a	21
102.439674	2	cue_dict_parametric	n/a	21
119.522030	1.250303	dec_ug-resp_accept	1.250303	21
119.522030	1.250303	dec_ug-resp_choice	1.250303	21
113.989555	2	cue_ug-prop	n/a	21
113.989555	2	cue_ug-prop_parametric	n/a	21
129.572050	1.933374	dec_dg-prop_more	1.933374	15
129.572050	1.933374	dec_dg-prop_choice	1.933374	15
127.039680	2	cue_ug-resp	n/a	15
127.039680	2	cue_ug-resp_parametric	n/a	15
140.622060	1.650284	dec_dg-prop_more	1.650284	23
140.622060	1.650284	dec_dg-prop_choice	1.650284	23
135.089220	2	cue_ug-resp	n/a	23
135.089220	2	cue_ug-resp_parametric	n/a	23
150.671880	1.199286	dec_ug-prop_more	1.199286	25
150.671880	1.199286	dec_ug-prop_choice	1.199286	25
148.138260	2	cue_dict	n/a	25
148.138260	2	cue_dict_parametric	n/a	25
