onset	duration	trial_type	response_time	Endowment
10.536823	1.482870	dec_ug-prop_more	1.482870	17
10.536823	1.482870	dec_ug-prop_choice	1.482870	17
5.003963	2	cue_dict	n/a	17
5.003963	2	cue_dict_parametric	n/a	17
22.586452	1.433351	dec_ug-prop_less	1.433351	25
22.586452	1.433351	dec_ug-prop_choice	1.433351	25
20.054132	2	cue_dict	n/a	25
20.054132	2	cue_dict_parametric	n/a	25
37.636715	1.416652	dec_ug-resp_accept	1.416652	21
37.636715	1.416652	dec_ug-resp_choice	1.416652	21
32.103764	2	cue_ug-prop	n/a	21
32.103764	2	cue_ug-prop_parametric	n/a	21
49.186410	1.683306	dec_ug-prop_more	1.683306	17
49.186410	1.683306	dec_ug-prop_choice	1.683306	17
45.153656	2	cue_dict	n/a	17
45.153656	2	cue_dict_parametric	n/a	17
57.236122	1.016765	dec_dg-prop_less	1.016765	15
57.236122	1.016765	dec_dg-prop_choice	1.016765	15
54.703655	2	cue_ug-resp	n/a	15
54.703655	2	cue_ug-resp_parametric	n/a	15
65.286285	1.100042	dec_dg-prop_less	1.100042	17
65.286285	1.100042	dec_dg-prop_choice	1.100042	17
62.753757	2	cue_ug-resp	n/a	17
62.753757	2	cue_ug-resp_parametric	n/a	17
81.836006	1.767027	dec_ug-resp_reject	1.767027	21
81.836006	1.767027	dec_ug-resp_choice	1.767027	21
77.803790	2	cue_ug-prop	n/a	21
77.803790	2	cue_ug-prop_parametric	n/a	21
91.886154	1.099652	dec_ug-prop_more	1.099652	21
91.886154	1.099652	dec_ug-prop_choice	1.099652	21
89.353580	2	cue_dict	n/a	21
89.353580	2	cue_dict_parametric	n/a	21
101.935960	1.117091	dec_dg-prop_less	1.117091	25
101.935960	1.117091	dec_dg-prop_choice	1.117091	25
99.403650	2	cue_ug-resp	n/a	25
99.403650	2	cue_ug-resp_parametric	n/a	25
116.986070	1.349646	dec_ug-resp_reject	1.349646	17
116.986070	1.349646	dec_ug-resp_choice	1.349646	17
114.453700	2	cue_ug-prop	n/a	17
114.453700	2	cue_ug-prop_parametric	n/a	17
125.035940	1.883223	dec_ug-resp_accept	1.883223	21
125.035940	1.883223	dec_ug-resp_choice	1.883223	21
122.503490	2	cue_ug-prop	n/a	21
122.503490	2	cue_ug-prop_parametric	n/a	21
135.085880	1.400196	dec_ug-resp_accept	1.400196	21
135.085880	1.400196	dec_ug-resp_choice	1.400196	21
132.553540	2	cue_ug-prop	n/a	21
132.553540	2	cue_ug-prop_parametric	n/a	21
143.135770	0.950151	dec_dg-prop_less	0.950151	17
143.135770	0.950151	dec_dg-prop_choice	0.950151	17
140.603500	2	cue_ug-resp	n/a	17
140.603500	2	cue_ug-resp_parametric	n/a	17
151.186460	1.132886	dec_ug-resp_accept	1.132886	21
151.186460	1.132886	dec_ug-resp_choice	1.132886	21
148.653380	2	cue_ug-prop	n/a	21
148.653380	2	cue_ug-prop_parametric	n/a	21
163.235760	1.733285	dec_ug-resp_accept	1.733285	19
163.235760	1.733285	dec_ug-resp_choice	1.733285	19
160.703380	2	cue_ug-prop	n/a	19
160.703380	2	cue_ug-prop_parametric	n/a	19
175.285660	1.116959	dec_dg-prop_less	1.116959	17
175.285660	1.116959	dec_dg-prop_choice	1.116959	17
172.753200	2	cue_ug-resp	n/a	17
172.753200	2	cue_ug-resp_parametric	n/a	17
184.835600	1.216841	dec_ug-prop_more	1.216841	17
184.835600	1.216841	dec_ug-prop_choice	1.216841	17
180.803450	2	cue_dict	n/a	17
180.803450	2	cue_dict_parametric	n/a	17
192.885900	1.683266	dec_ug-resp_accept	1.683266	17
192.885900	1.683266	dec_ug-resp_choice	1.683266	17
190.353240	2	cue_ug-prop	n/a	17
190.353240	2	cue_ug-prop_parametric	n/a	17
200.935600	2.000526	dec_ug-prop_less	2.000526	15
200.935600	2.000526	dec_ug-prop_choice	2.000526	15
198.403630	2	cue_dict	n/a	15
198.403630	2	cue_dict_parametric	n/a	15
211.985580	1.216965	dec_dg-prop_less	1.216965	25
211.985580	1.216965	dec_dg-prop_choice	1.216965	25
206.453060	2	cue_ug-resp	n/a	25
206.453060	2	cue_ug-resp_parametric	n/a	25
223.035630	1.500063	dec_ug-resp_accept	1.500063	23
223.035630	1.500063	dec_ug-resp_choice	1.500063	23
217.503070	2	cue_ug-prop	n/a	23
217.503070	2	cue_ug-prop_parametric	n/a	23
236.085950	1.349719	dec_ug-resp_accept	1.349719	21
236.085950	1.349719	dec_ug-resp_choice	1.349719	21
230.553270	2	cue_ug-prop	n/a	21
230.553270	2	cue_ug-prop_parametric	n/a	21
244.134920	1.100635	dec_ug-resp_accept	1.100635	21
244.134920	1.100635	dec_ug-resp_choice	1.100635	21
241.603030	2	cue_ug-prop	n/a	21
241.603030	2	cue_ug-prop_parametric	n/a	21
255.685870	1.199891	dec_dg-prop_less	1.199891	17
255.685870	1.199891	dec_dg-prop_choice	1.199891	17
251.653020	2	cue_ug-resp	n/a	17
251.653020	2	cue_ug-resp_parametric	n/a	17
265.235350	1.483583	dec_ug-prop_more	1.483583	19
265.235350	1.483583	dec_ug-prop_choice	1.483583	19
261.203200	2	cue_dict	n/a	19
261.203200	2	cue_dict_parametric	n/a	19
276.285400	1.549951	dec_ug-prop_more	1.549951	17
276.285400	1.549951	dec_ug-prop_choice	1.549951	17
270.753080	2	cue_dict	n/a	17
270.753080	2	cue_dict_parametric	n/a	17
285.835600	1.383180	dec_ug-prop_more	1.383180	21
285.835600	1.383180	dec_ug-prop_choice	1.383180	21
281.802860	2	cue_dict	n/a	21
281.802860	2	cue_dict_parametric	n/a	21
299.385250	0.783643	dec_dg-prop_less	0.783643	15
299.385250	0.783643	dec_dg-prop_choice	0.783643	15
295.352780	2	cue_ug-resp	n/a	15
295.352780	2	cue_ug-resp_parametric	n/a	15
309.435150	1.350352	dec_dg-prop_less	1.350352	23
309.435150	1.350352	dec_dg-prop_choice	1.350352	23
306.902770	2	cue_ug-resp	n/a	23
306.902770	2	cue_ug-resp_parametric	n/a	23
319.485350	1.583388	dec_ug-prop_more	1.583388	17
319.485350	1.583388	dec_ug-prop_choice	1.583388	17
316.952880	2	cue_dict	n/a	17
316.952880	2	cue_dict_parametric	n/a	17
329.035160	1.167038	dec_dg-prop_less	1.167038	25
329.035160	1.167038	dec_dg-prop_choice	1.167038	25
325.003080	2	cue_ug-resp	n/a	25
325.003080	2	cue_ug-resp_parametric	n/a	25
337.085540	1.549852	dec_ug-resp_reject	1.549852	19
337.085540	1.549852	dec_ug-resp_choice	1.549852	19
334.552980	2	cue_ug-prop	n/a	19
334.552980	2	cue_ug-prop_parametric	n/a	19
352.134980	1.033602	dec_dg-prop_less	1.033602	23
352.134980	1.033602	dec_dg-prop_choice	1.033602	23
349.603240	2	cue_ug-resp	n/a	23
349.603240	2	cue_ug-resp_parametric	n/a	23
360.185330	1.066376	dec_dg-prop_less	1.066376	19
360.185330	1.066376	dec_dg-prop_choice	1.066376	19
357.652600	2	cue_ug-resp	n/a	19
357.652600	2	cue_ug-resp_parametric	n/a	19
371.735080	1.666858	dec_ug-prop_more	1.666858	23
371.735080	1.666858	dec_ug-prop_choice	1.666858	23
367.702800	2	cue_dict	n/a	23
367.702800	2	cue_dict_parametric	n/a	23
381.285130	1.250085	dec_ug-prop_more	1.250085	25
381.285130	1.250085	dec_ug-prop_choice	1.250085	25
377.252700	2	cue_dict	n/a	25
377.252700	2	cue_dict_parametric	n/a	25
