onset	duration	trial_type	rt	resp
0.0005616992712020874	0.6274437000975013	fixation_1	999	999
0.628175899386406	3.009720000438392	face	1.8193072006106377	3
3.6379488995298743	0.6274437000975013	fixation_2	999	999
4.19173329975456	1.016380799934268	feedback win	999	999
5.20813939999789	2.0166570991277695	ITI	999	999
7.245823599398136	0.5938416002318263	fixation_1	999	999
7.839900699444115	3.0059446999803185	face	2.06436700001359	3
10.8459876999259	0.5938416002318263	fixation_2	999	999
11.402990899980068	1.0153081994503736	feedback loss	999	999
12.418305299244821	2.017067600041628	ITI	999	999
14.443258799612522	0.5911708995699883	fixation_1	999	999
15.034639499150217	3.0052135000005364	face	2.0636861007660627	3
18.039970699697733	0.5911708995699883	fixation_2	999	999
18.580517299473286	1.0157863004133105	feedback win	999	999
19.59631469938904	2.0162832997739315	ITI	999	999
