onset	duration	trial_type	response_time	Endowment
7.538800	1.385424	dec_dg-prop_less	1.385424	25
7.538800	1.385424	dec_dg-prop_choice	1.385424	25
5.004851	2	cue_ug-resp	n/a	25
5.004851	2	cue_ug-resp_parametric	n/a	25
17.078440	0.953247	dec_ug-resp_reject	0.953247	17
17.078440	0.953247	dec_ug-resp_choice	0.953247	17
13.061595	2	cue_ug-prop	n/a	17
13.061595	2	cue_ug-prop_parametric	n/a	17
27.121160	1.452542	dec_ug-prop_more	1.452542	21
27.121160	1.452542	dec_ug-prop_choice	1.452542	21
24.588047	2	cue_dict	n/a	21
24.588047	2	cue_dict_parametric	n/a	21
35.160780	1.836756	dec_ug-resp_accept	1.836756	15
35.160780	1.836756	dec_ug-resp_choice	1.836756	15
32.645214	2	cue_ug-prop	n/a	15
32.645214	2	cue_ug-prop_parametric	n/a	15
48.704575	1.786950	dec_ug-resp_accept	1.786950	25
48.704575	1.786950	dec_ug-resp_choice	1.786950	25
44.670895	2	cue_ug-prop	n/a	25
44.670895	2	cue_ug-prop_parametric	n/a	25
56.745500	4	missed_trial	n/a	23
54.212200	2	cue_dict	n/a	23
54.212200	2	cue_dict_parametric	n/a	23
70.288860	2.121145	dec_ug-prop_less	2.121145	23
70.288860	2.121145	dec_ug-prop_choice	2.121145	23
66.255600	2	cue_dict	n/a	23
66.255600	2	cue_dict_parametric	n/a	23
79.830864	1.819981	dec_ug-resp_accept	1.819981	21
79.830864	1.819981	dec_ug-resp_choice	1.819981	21
75.796640	2	cue_ug-prop	n/a	21
75.796640	2	cue_ug-prop_parametric	n/a	21
90.888850	2.004858	dec_dg-prop_less	2.004858	23
90.888850	2.004858	dec_dg-prop_choice	2.004858	23
85.354730	2	cue_ug-resp	n/a	23
85.354730	2	cue_ug-resp_parametric	n/a	23
100.932540	1.185385	dec_ug-prop_less	1.185385	15
100.932540	1.185385	dec_ug-prop_choice	1.185385	15
98.398700	2	cue_dict	n/a	15
98.398700	2	cue_dict_parametric	n/a	15
114.475630	1.053565	dec_ug-prop_less	1.053565	17
114.475630	1.053565	dec_ug-prop_choice	1.053565	17
110.442040	2	cue_dict	n/a	17
110.442040	2	cue_dict_parametric	n/a	17
124.016560	2.204558	dec_ug-prop_less	2.204558	15
124.016560	2.204558	dec_ug-prop_choice	2.204558	15
119.983160	2	cue_dict	n/a	15
119.983160	2	cue_dict_parametric	n/a	15
140.563700	1.237050	dec_dg-prop_less	1.237050	15
140.563700	1.237050	dec_dg-prop_choice	1.237050	15
136.530300	2	cue_ug-resp	n/a	15
136.530300	2	cue_ug-resp_parametric	n/a	15
153.606400	1.355223	dec_ug-prop_more	1.355223	15
153.606400	1.355223	dec_ug-prop_choice	1.355223	15
148.073140	2	cue_dict	n/a	15
148.073140	2	cue_dict_parametric	n/a	15
161.648420	0.769014	dec_dg-prop_less	0.769014	25
161.648420	0.769014	dec_dg-prop_choice	0.769014	25
159.115480	2	cue_ug-resp	n/a	25
159.115480	2	cue_ug-resp_parametric	n/a	25
171.189360	1.086621	dec_dg-prop_less	1.086621	21
171.189360	1.086621	dec_dg-prop_choice	1.086621	21
167.155470	2	cue_ug-resp	n/a	21
167.155470	2	cue_ug-resp_parametric	n/a	21
179.230260	1.552689	dec_ug-prop_less	1.552689	21
179.230260	1.552689	dec_ug-prop_choice	1.552689	21
176.696810	2	cue_dict	n/a	21
176.696810	2	cue_dict_parametric	n/a	21
189.271730	0.968882	dec_ug-prop_less	0.968882	17
189.271730	0.968882	dec_ug-prop_choice	0.968882	17
186.738390	2	cue_dict	n/a	17
186.738390	2	cue_dict_parametric	n/a	17
197.311940	0.768535	dec_dg-prop_less	0.768535	21
197.311940	0.768535	dec_dg-prop_choice	0.768535	21
194.778490	2	cue_ug-resp	n/a	21
194.778490	2	cue_ug-resp_parametric	n/a	21
210.353470	0.687535	dec_dg-prop_less	0.687535	21
210.353470	0.687535	dec_dg-prop_choice	0.687535	21
204.820000	2	cue_ug-resp	n/a	21
204.820000	2	cue_ug-resp_parametric	n/a	21
220.397670	1.919450	dec_ug-resp_accept	1.919450	25
220.397670	1.919450	dec_ug-resp_choice	1.919450	25
217.864170	2	cue_ug-prop	n/a	25
217.864170	2	cue_ug-prop_parametric	n/a	25
230.439800	2.452467	dec_dg-prop_less	2.452467	19
230.439800	2.452467	dec_dg-prop_choice	2.452467	19
227.905910	2	cue_ug-resp	n/a	19
227.905910	2	cue_ug-resp_parametric	n/a	19
238.496020	1.602630	dec_ug-resp_accept	1.602630	19
238.496020	1.602630	dec_ug-resp_choice	1.602630	19
235.962390	2	cue_ug-prop	n/a	19
235.962390	2	cue_ug-prop_parametric	n/a	19
253.541440	2.053304	dec_ug-resp_reject	2.053304	19
253.541440	2.053304	dec_ug-resp_choice	2.053304	19
251.008030	2	cue_ug-prop	n/a	19
251.008030	2	cue_ug-prop_parametric	n/a	19
268.584900	1.204748	dec_ug-resp_reject	1.204748	23
268.584900	1.204748	dec_ug-resp_choice	1.204748	23
263.051800	2	cue_ug-prop	n/a	23
263.051800	2	cue_ug-prop_parametric	n/a	23
276.627300	1.469292	dec_ug-resp_reject	1.469292	21
276.627300	1.469292	dec_ug-resp_choice	1.469292	21
274.093900	2	cue_ug-prop	n/a	21
274.093900	2	cue_ug-prop_parametric	n/a	21
287.667050	2.672841	dec_ug-prop_less	2.672841	25
287.667050	2.672841	dec_ug-prop_choice	2.672841	25
282.150630	2	cue_dict	n/a	25
282.150630	2	cue_dict_parametric	n/a	25
297.711270	1.485805	dec_ug-resp_reject	1.485805	23
297.711270	1.485805	dec_ug-resp_choice	1.485805	23
295.178000	2	cue_ug-prop	n/a	23
295.178000	2	cue_ug-prop_parametric	n/a	23
308.752080	4	missed_trial	n/a	21
303.234680	2	cue_dict	n/a	21
303.234680	2	cue_dict_parametric	n/a	21
323.800450	1.134642	dec_ug-prop_less	1.134642	25
323.800450	1.134642	dec_ug-prop_choice	1.134642	25
321.266300	2	cue_dict	n/a	25
321.266300	2	cue_dict_parametric	n/a	25
335.842960	1.352392	dec_dg-prop_less	1.352392	19
335.842960	1.352392	dec_dg-prop_choice	1.352392	19
333.309420	2	cue_ug-resp	n/a	19
333.309420	2	cue_ug-resp_parametric	n/a	19
343.900450	4	missed_trial	n/a	17
341.366060	2	cue_ug-resp	n/a	17
341.366060	2	cue_ug-resp_parametric	n/a	17
351.956270	0.968722	dec_dg-prop_less	0.968722	25
351.956270	0.968722	dec_dg-prop_choice	0.968722	25
349.422670	2	cue_ug-resp	n/a	25
349.422670	2	cue_ug-resp_parametric	n/a	25
361.496120	0.803319	dec_dg-prop_less	0.803319	15
361.496120	0.803319	dec_dg-prop_choice	0.803319	15
357.479370	2	cue_ug-resp	n/a	15
357.479370	2	cue_ug-resp_parametric	n/a	15
369.537200	1.319142	dec_ug-resp_reject	1.319142	19
369.537200	1.319142	dec_ug-resp_choice	1.319142	19
367.003970	2	cue_ug-prop	n/a	19
367.003970	2	cue_ug-prop_parametric	n/a	19
381.080000	2.119864	dec_ug-resp_reject	2.119864	19
381.080000	2.119864	dec_ug-resp_choice	2.119864	19
