onset	duration	trial_type	response_time	Endowment
9.024369	2.370782	dec_ug-resp_accept	2.370782	19
9.024369	2.370782	dec_ug-resp_choice	2.370782	19
4.990589	2	cue_ug-prop	n/a	19
4.990589	2	cue_ug-prop_parametric	n/a	19
17.065285	1.118924	dec_ug-resp_reject	1.118924	17
17.065285	1.118924	dec_ug-resp_choice	1.118924	17
14.531881	2	cue_ug-prop	n/a	17
14.531881	2	cue_ug-prop_parametric	n/a	17
26.622076	1.637123	dec_ug-resp_reject	1.637123	17
26.622076	1.637123	dec_ug-resp_choice	1.637123	17
22.588604	2	cue_ug-prop	n/a	17
22.588604	2	cue_ug-prop_parametric	n/a	17
34.663520	1.218819	dec_ug-resp_accept	1.218819	17
34.663520	1.218819	dec_ug-resp_choice	1.218819	17
32.129740	2	cue_ug-prop	n/a	17
32.129740	2	cue_ug-prop_parametric	n/a	17
47.704735	1.888779	dec_ug-resp_reject	1.888779	15
47.704735	1.888779	dec_ug-resp_choice	1.888779	15
42.171270	2	cue_ug-prop	n/a	15
42.171270	2	cue_ug-prop_parametric	n/a	15
59.750640	1.636032	dec_ug-prop_less	1.636032	15
59.750640	1.636032	dec_ug-prop_choice	1.636032	15
57.217163	2	cue_dict	n/a	15
57.217163	2	cue_dict_parametric	n/a	15
71.793770	0.768721	dec_dg-prop_less	0.768721	25
71.793770	0.768721	dec_dg-prop_choice	0.768721	25
69.260400	2	cue_ug-resp	n/a	25
69.260400	2	cue_ug-resp_parametric	n/a	25
81.835380	1.001980	dec_ug-prop_more	1.001980	25
81.835380	1.001980	dec_ug-prop_choice	1.001980	25
79.302180	2	cue_dict	n/a	25
79.302180	2	cue_dict_parametric	n/a	25
96.881966	0.817871	dec_dg-prop_less	0.817871	21
96.881966	0.817871	dec_dg-prop_choice	0.817871	21
94.347810	2	cue_ug-resp	n/a	21
94.347810	2	cue_ug-resp_parametric	n/a	21
108.924530	1.786110	dec_ug-prop_more	1.786110	19
108.924530	1.786110	dec_ug-prop_choice	1.786110	19
106.391280	2	cue_dict	n/a	19
106.391280	2	cue_dict_parametric	n/a	19
120.466400	0.969777	dec_ug-prop_more	0.969777	23
120.466400	0.969777	dec_ug-prop_choice	0.969777	23
116.432810	2	cue_dict	n/a	23
116.432810	2	cue_dict_parametric	n/a	23
128.507280	1.369298	dec_ug-prop_more	1.369298	17
