onset	duration	trial_type	rt	resp
0.00040994270239025354	0.6068410925799981	fixation_1	999	999
0.6073781235609204	3.00581043981947	face	2.569222358521074	3
3.6132392779691145	0.6068410925799981	fixation_2	999	999
4.160578001057729	1.000603744876571	feedback win	999	999
5.161193518899381	5.317433915566653	ITI	999	999
10.488608543295413	0.593826468102634	fixation_1	999	999
11.082525874953717	3.0060881624231115	face	2.568093657726422	3
14.088661733199842	0.593826468102634	fixation_2	999	999
14.635612550424412	1.0007758119609207	feedback loss	999	999
15.636400437331758	1.1182162481127307	ITI	999	999
16.759706555865705	0.5949319247156382	fixation_1	999	999
17.354732362902723	3.0052154493751004	face	2.3181369764497504	2
20.359998828731477	0.5949319247156382	fixation_2	999	999
20.907281705527566	1.0008138479897752	feedback win	999	999
21.908099175896496	1.1177869855891913	ITI	999	999
23.031060556182638	0.5953789977356791	fixation_1	999	999
23.626536756870337	3.0060042418772355	face	2.062680180068128	2
26.632587487110868	0.5953789977356791	fixation_2	999	999
27.179089721874334	1.000723286299035	feedback win	999	999
28.17982478113845	3.2165846881689504	ITI	999	999
31.401736309635453	0.5980469459900633	fixation_1	999	999
31.999881666037254	3.0066264008637518	face	2.567726580891758	2
35.00655757403001	0.5980469459900633	fixation_2	999	999
35.55254451255314	1.0008536952082068	feedback loss	999	999
36.55341088632122	5.3168144734809175	ITI	999	999
41.87578675488476	0.5991762506309897	fixation_1	999	999
42.47505085042212	3.006415090174414	face	1.801449470454827	2
45.48151937208604	0.5991762506309897	fixation_2	999	999
46.02832921477966	1.000564803252928	feedback loss	999	999
47.0288970367983	3.2165901218540967	ITI	999	999
50.25092961604241	0.5807729020016268	fixation_1	999	999
50.83180002286099	3.0683970394311473	face	n/a	n/a
53.90024475811515	0.5807729020016268	fixation_2	999	999
54.45368432230316	1.015379191027023	feedback win	999	999
55.46907619200647	3.2172838245751336	ITI	999	999
58.69181998260319	0.5956337780226022	fixation_1	999	999
59.287572698434815	3.0058288540458307	face	1.5524322160053998	2
62.29345588944852	0.5956337780226022	fixation_2	999	999
62.841705059749074	1.0010794957634062	feedback loss	999	999
63.842788177891634	1.117600730387494	ITI	999	999
64.96558171708602	0.6117658388102427	fixation_1	999	999
65.57747404044494	3.0059493011794984	face	1.300934174330905	3
68.58347345236689	0.6117658388102427	fixation_2	999	999
69.1305000395514	1.000044978922233	feedback win	999	999
70.13054803723935	1.1178555105580017	ITI	999	999
71.2537234449992	0.5954795213183388	fixation_1	999	999
71.84930439537857	3.0050639094552025	face	1.5510934120975435	2
74.8544190194225	0.5954795213183388	fixation_2	999	999
75.40193524351344	1.0011048529995605	feedback win	999	999
76.40304311516229	1.1173224039375782	ITI	999	999
77.52561417443212	0.5954526546411216	fixation_1	999	999
78.12115890020505	3.0058382120914757	face	1.5507468624273315	2
81.12704692117404	0.5954526546411216	fixation_2	999	999
81.67407139518764	1.0005964998854324	feedback loss	999	999
82.6746799700195	3.2169258039211854	ITI	999	999
85.89790253026877	0.6138713987311348	fixation_1	999	999
86.51187867869157	3.006547310273163	face	2.0629992592148483	2
89.51847821299452	0.6138713987311348	fixation_2	999	999
90.06406094436534	1.0007477379404008	feedback loss	999	999
91.06481200293638	1.1184879331849515	ITI	999	999
92.18922901188489	0.5937286613043398	fixation_1	999	999
92.7830859690439	3.0050300996517763	face	1.5510031521553174	2
95.78816527395975	0.5937286613043398	fixation_2	999	999
96.33572979760356	1.0010278755798936	feedback win	999	999
97.33676974801347	5.317485837615095	ITI	999	999
102.65981245273724	0.5986983865732327	fixation_1	999	999
103.25892621569801	3.0054801914375275	face	1.3003047703532502	2
106.26445470680483	0.5986983865732327	fixation_2	999	999
106.81124945590273	1.0009940657764673	feedback win	999	999
107.81224684219342	1.1181561755947769	ITI	999	999
108.93582796654664	0.594251504400745	fixation_1	999	999
109.53018874872942	3.0050243641017005	face	1.801019302336499	2
112.53526020492427	0.594251504400745	fixation_2	999	999
113.08325338747818	1.0001901795621961	feedback win	999	999
114.08345594385173	5.316717270528898	ITI	999	999
