onset	duration	trial_type	response_time	Endowment
7.532522	1.602787	dec_dg-prop_less	1.602787	25
7.532522	1.602787	dec_dg-prop_choice	1.602787	25
4.999340	2	cue_ug-resp	n/a	25
4.999340	2	cue_ug-resp_parametric	n/a	25
24.078648	2.337742	dec_ug-resp_reject	2.337742	19
24.078648	2.337742	dec_ug-resp_choice	2.337742	19
20.045002	2	cue_ug-prop	n/a	19
20.045002	2	cue_ug-prop_parametric	n/a	19
37.121338	1.404458	dec_dg-prop_less	1.404458	23
37.121338	1.404458	dec_dg-prop_choice	1.404458	23
31.587774	2	cue_ug-resp	n/a	23
31.587774	2	cue_ug-resp_parametric	n/a	23
49.167492	2.736563	dec_ug-resp_accept	2.736563	21
49.167492	2.736563	dec_ug-resp_choice	2.736563	21
46.633625	2	cue_ug-prop	n/a	21
46.633625	2	cue_ug-prop_parametric	n/a	21
60.708350	2.521685	dec_ug-resp_accept	2.521685	19
60.708350	2.521685	dec_ug-resp_choice	2.521685	19
56.675240	2	cue_ug-prop	n/a	19
56.675240	2	cue_ug-prop_parametric	n/a	19
72.752380	2.620801	dec_ug-prop_less	2.620801	21
72.752380	2.620801	dec_ug-prop_choice	2.620801	21
70.219670	2	cue_dict	n/a	21
70.219670	2	cue_dict_parametric	n/a	21
82.794270	2.387039	dec_ug-prop_more	2.387039	21
82.794270	2.387039	dec_ug-prop_choice	2.387039	21
80.261400	2	cue_dict	n/a	21
80.261400	2	cue_dict_parametric	n/a	21
90.835280	1.518684	dec_dg-prop_less	1.518684	17
90.835280	1.518684	dec_dg-prop_choice	1.518684	17
88.301186	2	cue_ug-resp	n/a	17
88.301186	2	cue_ug-resp_parametric	n/a	17
100.390335	1.871331	dec_ug-prop_less	1.871331	25
100.390335	1.871331	dec_ug-prop_choice	1.871331	25
96.357860	2	cue_dict	n/a	25
96.357860	2	cue_dict_parametric	n/a	25
110.433205	2.170537	dec_ug-prop_less	2.170537	23
110.433205	2.170537	dec_ug-prop_choice	2.170537	23
107.900635	2	cue_dict	n/a	23
107.900635	2	cue_dict_parametric	n/a	23
121.975410	2.087700	dec_ug-prop_more	2.087700	23
121.975410	2.087700	dec_ug-prop_choice	2.087700	23
117.941986	2	cue_dict	n/a	23
117.941986	2	cue_dict_parametric	n/a	23
130.016710	2.119541	dec_dg-prop_less	2.119541	25
130.016710	2.119541	dec_dg-prop_choice	2.119541	25
127.483370	2	cue_ug-resp	n/a	25
127.483370	2	cue_ug-resp_parametric	n/a	25
142.060100	1.769035	dec_ug-resp_reject	1.769035	21
142.060100	1.769035	dec_ug-resp_choice	1.769035	21
139.526690	2	cue_ug-prop	n/a	21
139.526690	2	cue_ug-prop_parametric	n/a	21
150.099030	1.136169	dec_dg-prop_less	1.136169	19
150.099030	1.136169	dec_dg-prop_choice	1.136169	19
147.582720	2	cue_ug-resp	n/a	19
147.582720	2	cue_ug-resp_parametric	n/a	19
163.141270	1.671625	dec_ug-resp_reject	1.671625	17
163.141270	1.671625	dec_ug-resp_choice	1.671625	17
157.608020	2	cue_ug-prop	n/a	17
