onset	duration	trial_type	response_time	Endowment
9.025723	1.103910	dec_ug-prop_more	1.103910	15
9.025723	1.103910	dec_ug-prop_choice	1.103910	15
4.992802	2	cue_dict	n/a	15
4.992802	2	cue_dict_parametric	n/a	15
19.068592	1.852833	dec_ug-resp_reject	1.852833	19
19.068592	1.852833	dec_ug-resp_choice	1.852833	19
16.535475	2	cue_ug-prop	n/a	19
16.535475	2	cue_ug-prop_parametric	n/a	19
34.111590	1.505486	dec_ug-resp_reject	1.505486	15
34.111590	1.505486	dec_ug-resp_choice	1.505486	15
28.579610	2	cue_ug-prop	n/a	15
28.579610	2	cue_ug-prop_parametric	n/a	15
42.154510	1.585848	dec_ug-resp_reject	1.585848	17
42.154510	1.585848	dec_ug-resp_choice	1.585848	17
39.620758	2	cue_ug-prop	n/a	17
39.620758	2	cue_ug-prop_parametric	n/a	17
58.699512	1.887573	dec_ug-resp_accept	1.887573	19
58.699512	1.887573	dec_ug-resp_choice	1.887573	19
54.666527	2	cue_ug-prop	n/a	19
54.666527	2	cue_ug-prop_parametric	n/a	19
70.243420	0.685373	dec_dg-prop_less	0.685373	21
70.243420	0.685373	dec_dg-prop_choice	0.685373	21
66.209100	2	cue_ug-resp	n/a	21
66.209100	2	cue_ug-resp_parametric	n/a	21
78.300354	1.603912	dec_dg-prop_less	1.603912	17
78.300354	1.603912	dec_dg-prop_choice	1.603912	17
75.767204	2	cue_ug-resp	n/a	17
75.767204	2	cue_ug-resp_parametric	n/a	17
91.844300	0.937398	dec_ug-prop_more	0.937398	23
91.844300	0.937398	dec_ug-prop_choice	0.937398	23
87.810295	2	cue_dict	n/a	23
87.810295	2	cue_dict_parametric	n/a	23
106.888180	1.137776	dec_dg-prop_less	1.137776	25
106.888180	1.137776	dec_dg-prop_choice	1.137776	25
101.354660	2	cue_ug-resp	n/a	25
101.354660	2	cue_ug-resp_parametric	n/a	25
121.936160	0.685610	dec_dg-prop_less	0.685610	25
121.936160	0.685610	dec_dg-prop_choice	0.685610	25
119.402740	2	cue_ug-resp	n/a	25
119.402740	2	cue_ug-resp_parametric	n/a	25
133.477720	1.420778	dec_dg-prop_less	1.420778	25
133.477720	1.420778	dec_dg-prop_choice	1.420778	25
129.444610	2	cue_ug-resp	n/a	25
129.444610	2	cue_ug-resp_parametric	n/a	25
144.520080	1.088074	dec_dg-prop_less	1.088074	17
144.520080	1.088074	dec_dg-prop_choice	1.088074	17
138.985500	2	cue_ug-resp	n/a	17
138.985500	2	cue_ug-resp_parametric	n/a	17
152.561100	0.635834	dec_ug-resp_accept	0.635834	17
152.561100	0.635834	dec_ug-resp_choice	0.635834	17
150.028260	2	cue_ug-prop	n/a	17
150.028260	2	cue_ug-prop_parametric	n/a	17
163.600970	1.538757	dec_ug-prop_more	1.538757	21
163.600970	1.538757	dec_ug-prop_choice	1.538757	21
158.068400	2	cue_dict	n/a	21
158.068400	2	cue_dict_parametric	n/a	21
173.645680	0.802010	dec_dg-prop_less	0.802010	21
173.645680	0.802010	dec_dg-prop_choice	0.802010	21
171.112150	2	cue_ug-resp	n/a	21
171.112150	2	cue_ug-resp_parametric	n/a	21
184.685880	1.104519	dec_dg-prop_less	1.104519	17
184.685880	1.104519	dec_dg-prop_choice	1.104519	17
179.151870	2	cue_ug-resp	n/a	17
179.151870	2	cue_ug-resp_parametric	n/a	17
198.230870	2.087807	dec_ug-resp_accept	2.087807	15
198.230870	2.087807	dec_ug-resp_choice	2.087807	15
194.197710	2	cue_ug-prop	n/a	15
194.197710	2	cue_ug-prop_parametric	n/a	15
206.272960	0.968160	dec_ug-prop_more	0.968160	25
206.272960	0.968160	dec_ug-prop_choice	0.968160	25
203.739230	2	cue_dict	n/a	25
203.739230	2	cue_dict_parametric	n/a	25
218.315840	1.402080	dec_ug-resp_accept	1.402080	19
218.315840	1.402080	dec_ug-resp_choice	1.402080	19
215.781900	2	cue_ug-prop	n/a	19
215.781900	2	cue_ug-prop_parametric	n/a	19
228.357730	0.651296	dec_dg-prop_less	0.651296	15
228.357730	0.651296	dec_dg-prop_choice	0.651296	15
225.824130	2	cue_ug-resp	n/a	15
225.824130	2	cue_ug-resp_parametric	n/a	15
239.898530	0.537678	dec_ug-resp_accept	0.537678	15
239.898530	0.537678	dec_ug-resp_choice	0.537678	15
235.865260	2	cue_ug-prop	n/a	15
235.865260	2	cue_ug-prop_parametric	n/a	15
249.941590	2.352930	dec_ug-prop_less	2.352930	25
249.941590	2.352930	dec_ug-prop_choice	2.352930	25
247.408260	2	cue_dict	n/a	25
247.408260	2	cue_dict_parametric	n/a	25
259.983580	1.051712	dec_ug-prop_more	1.051712	17
259.983580	1.051712	dec_ug-prop_choice	1.051712	17
257.449700	2	cue_dict	n/a	17
257.449700	2	cue_dict_parametric	n/a	17
268.023530	2.669812	dec_ug-resp_accept	2.669812	21
268.023530	2.669812	dec_ug-resp_choice	2.669812	21
265.506400	2	cue_ug-prop	n/a	21
265.506400	2	cue_ug-prop_parametric	n/a	21
276.080260	1.435718	dec_ug-prop_less	1.435718	25
276.080260	1.435718	dec_ug-prop_choice	1.435718	25
273.546230	2	cue_dict	n/a	25
273.546230	2	cue_dict_parametric	n/a	25
286.120670	1.769716	dec_ug-resp_accept	1.769716	15
286.120670	1.769716	dec_ug-resp_choice	1.769716	15
283.587460	2	cue_ug-prop	n/a	15
283.587460	2	cue_ug-prop_parametric	n/a	15
301.167450	1.069270	dec_ug-prop_less	1.069270	23
301.167450	1.069270	dec_ug-prop_choice	1.069270	23
298.633500	2	cue_dict	n/a	23
298.633500	2	cue_dict_parametric	n/a	23
310.706360	1.036941	dec_ug-resp_reject	1.036941	19
310.706360	1.036941	dec_ug-resp_choice	1.036941	19
306.673430	2	cue_ug-prop	n/a	19
306.673430	2	cue_ug-prop_parametric	n/a	19
318.748170	1.552277	dec_ug-resp_reject	1.552277	19
318.748170	1.552277	dec_ug-resp_choice	1.552277	19
316.214450	2	cue_ug-prop	n/a	19
316.214450	2	cue_ug-prop_parametric	n/a	19
328.288240	0.669544	dec_ug-prop_less	0.669544	23
328.288240	0.669544	dec_ug-prop_choice	0.669544	23
324.271000	2	cue_dict	n/a	23
324.271000	2	cue_dict_parametric	n/a	23
