onset	duration	trial_type	response_time	Endowment
7.525773	2.600180	dec_ug-resp_accept	2.600180	19
7.525773	2.600180	dec_ug-resp_choice	2.600180	19
4.993321	2	cue_ug-prop	n/a	19
4.993321	2	cue_ug-prop_parametric	n/a	19
18.576422	1.749260	dec_ug-resp_accept	1.749260	19
18.576422	1.749260	dec_ug-resp_choice	1.749260	19
13.043150	2	cue_ug-prop	n/a	19
13.043150	2	cue_ug-prop_parametric	n/a	19
26.626213	1.199759	dec_dg-prop_less	1.199759	23
26.626213	1.199759	dec_dg-prop_choice	1.199759	23
24.093128	2	cue_ug-resp	n/a	23
24.093128	2	cue_ug-resp_parametric	n/a	23
36.675774	1.216676	dec_ug-prop_more	1.216676	25
36.675774	1.216676	dec_ug-prop_choice	1.216676	25
34.143200	2	cue_dict	n/a	25
34.143200	2	cue_dict_parametric	n/a	25
46.225754	1.366937	dec_dg-prop_less	1.366937	17
46.225754	1.366937	dec_dg-prop_choice	1.366937	17
42.194190	2	cue_ug-resp	n/a	17
42.194190	2	cue_ug-resp_parametric	n/a	17
61.276413	2.033328	dec_ug-resp_reject	2.033328	25
61.276413	2.033328	dec_ug-resp_choice	2.033328	25
55.743110	2	cue_ug-prop	n/a	25
55.743110	2	cue_ug-prop_parametric	n/a	25
69.326380	1.099824	dec_dg-prop_less	1.099824	17
69.326380	1.099824	dec_dg-prop_choice	1.099824	17
66.793220	2	cue_ug-resp	n/a	17
66.793220	2	cue_ug-resp_parametric	n/a	17
82.375700	1.516940	dec_ug-prop_more	1.516940	21
82.375700	1.516940	dec_ug-prop_choice	1.516940	21
76.843360	2	cue_dict	n/a	21
76.843360	2	cue_dict_parametric	n/a	21
94.426400	1.932743	dec_dg-prop_less	1.932743	21
94.426400	1.932743	dec_dg-prop_choice	1.932743	21
91.893350	2	cue_ug-resp	n/a	21
91.893350	2	cue_ug-resp_parametric	n/a	21
105.476740	1.249234	dec_dg-prop_less	1.249234	23
105.476740	1.249234	dec_dg-prop_choice	1.249234	23
99.943300	2	cue_ug-resp	n/a	23
99.943300	2	cue_ug-resp_parametric	n/a	23
115.525860	2.716718	dec_ug-resp_accept	2.716718	15
115.525860	2.716718	dec_ug-resp_choice	2.716718	15
112.993300	2	cue_ug-prop	n/a	15
112.993300	2	cue_ug-prop_parametric	n/a	15
123.575745	2.333978	dec_ug-prop_less	2.333978	23
123.575745	2.333978	dec_ug-prop_choice	2.333978	23
121.043400	2	cue_dict	n/a	23
121.043400	2	cue_dict_parametric	n/a	23
131.625890	1.783104	dec_ug-resp_reject	1.783104	21
131.625890	1.783104	dec_ug-resp_choice	1.783104	21
129.093290	2	cue_ug-prop	n/a	21
129.093290	2	cue_ug-prop_parametric	n/a	21
141.175740	2.867103	dec_ug-prop_more	2.867103	15
141.175740	2.867103	dec_ug-prop_choice	2.867103	15
137.143520	2	cue_dict	n/a	15
137.143520	2	cue_dict_parametric	n/a	15
156.226500	2.216143	dec_ug-prop_more	2.216143	15
156.226500	2.216143	dec_ug-prop_choice	2.216143	15
153.693680	2	cue_dict	n/a	15
153.693680	2	cue_dict_parametric	n/a	15
166.276890	1.815555	dec_dg-prop_less	1.815555	17
166.276890	1.815555	dec_dg-prop_choice	1.815555	17
163.743330	2	cue_ug-resp	n/a	17
163.743330	2	cue_ug-resp_parametric	n/a	17
175.825900	3.016739	dec_dg-prop_less	3.016739	15
175.825900	3.016739	dec_dg-prop_choice	3.016739	15
171.793200	2	cue_ug-resp	n/a	15
171.793200	2	cue_ug-resp_parametric	n/a	15
189.375810	2.266947	dec_ug-resp_accept	2.266947	17
189.375810	2.266947	dec_ug-resp_choice	2.266947	17
185.343350	2	cue_ug-prop	n/a	17
185.343350	2	cue_ug-prop_parametric	n/a	17
199.425950	1.766692	dec_ug-resp_accept	1.766692	25
199.425950	1.766692	dec_ug-resp_choice	1.766692	25
196.893420	2	cue_ug-prop	n/a	25
196.893420	2	cue_ug-prop_parametric	n/a	25
207.476560	1.999582	dec_dg-prop_less	1.999582	23
207.476560	1.999582	dec_dg-prop_choice	1.999582	23
204.943200	2	cue_ug-resp	n/a	23
204.943200	2	cue_ug-resp_parametric	n/a	23
220.525910	2.216578	dec_ug-resp_accept	2.216578	25
220.525910	2.216578	dec_ug-resp_choice	2.216578	25
214.993420	2	cue_ug-prop	n/a	25
214.993420	2	cue_ug-prop_parametric	n/a	25
230.076370	2.116360	dec_dg-prop_less	2.116360	19
230.076370	2.116360	dec_dg-prop_choice	2.116360	19
226.043290	2	cue_ug-resp	n/a	19
226.043290	2	cue_ug-resp_parametric	n/a	19
239.625900	2.233418	dec_ug-prop_more	2.233418	21
239.625900	2.233418	dec_ug-prop_choice	2.233418	21
235.593540	2	cue_dict	n/a	21
235.593540	2	cue_dict_parametric	n/a	21
247.676060	1.666774	dec_ug-resp_accept	1.666774	25
247.676060	1.666774	dec_ug-resp_choice	1.666774	25
245.143520	2	cue_ug-prop	n/a	25
245.143520	2	cue_ug-prop_parametric	n/a	25
262.725920	2.266780	dec_ug-prop_more	2.266780	17
262.725920	2.266780	dec_ug-prop_choice	2.266780	17
260.193660	2	cue_dict	n/a	17
260.193660	2	cue_dict_parametric	n/a	17
272.276000	1.850220	dec_dg-prop_less	1.850220	19
272.276000	1.850220	dec_dg-prop_choice	1.850220	19
268.244780	2	cue_ug-resp	n/a	19
268.244780	2	cue_ug-resp_parametric	n/a	19
284.326000	1.616927	dec_dg-prop_less	1.616927	25
284.326000	1.616927	dec_dg-prop_choice	1.616927	25
281.793550	2	cue_ug-resp	n/a	25
281.793550	2	cue_ug-resp_parametric	n/a	25
297.375980	2.033598	dec_ug-prop_more	2.033598	25
297.375980	2.033598	dec_ug-prop_choice	2.033598	25
291.843540	2	cue_dict	n/a	25
291.843540	2	cue_dict_parametric	n/a	25
307.426000	1.750252	dec_ug-prop_more	1.750252	17
307.426000	1.750252	dec_ug-prop_choice	1.750252	17
304.893680	2	cue_dict	n/a	17
304.893680	2	cue_dict_parametric	n/a	17
317.476000	1.866857	dec_ug-prop_more	1.866857	17
317.476000	1.866857	dec_ug-prop_choice	1.866857	17
314.943600	2	cue_dict	n/a	17
314.943600	2	cue_dict_parametric	n/a	17
325.526000	1.916844	dec_ug-resp_accept	1.916844	25
325.526000	1.916844	dec_ug-resp_choice	1.916844	25
322.993620	2	cue_ug-prop	n/a	25
322.993620	2	cue_ug-prop_parametric	n/a	25
337.576080	1.600103	dec_ug-prop_more	1.600103	21
337.576080	1.600103	dec_ug-prop_choice	1.600103	21
335.043760	2	cue_dict	n/a	21
335.043760	2	cue_dict_parametric	n/a	21
352.625980	1.767077	dec_ug-prop_more	1.767077	17
352.625980	1.767077	dec_ug-prop_choice	1.767077	17
350.093570	2	cue_dict	n/a	17
350.093570	2	cue_dict_parametric	n/a	17
362.176100	1.916819	dec_dg-prop_less	1.916819	17
362.176100	1.916819	dec_dg-prop_choice	1.916819	17
358.143550	2	cue_ug-resp	n/a	17
358.143550	2	cue_ug-resp_parametric	n/a	17
371.727020	2.566123	dec_ug-resp_accept	2.566123	17
371.727020	2.566123	dec_ug-resp_choice	2.566123	17
367.693540	2	cue_ug-prop	n/a	17
367.693540	2	cue_ug-prop_parametric	n/a	17
381.276250	2.449972	dec_ug-resp_reject	2.449972	23
381.276250	2.449972	dec_ug-resp_choice	2.449972	23
377.243700	2	cue_ug-prop	n/a	23
377.243700	2	cue_ug-prop_parametric	n/a	23
