onset	duration	trial_type	response_time	Endowment
9.030570	1.850205	dec_dg-prop_less	1.850205	15
9.030570	1.850205	dec_dg-prop_choice	1.850205	15
4.997802	2	cue_ug-resp	n/a	15
4.997802	2	cue_ug-resp_parametric	n/a	15
18.580470	1.333528	dec_ug-resp_reject	1.333528	23
18.580470	1.333528	dec_ug-resp_choice	1.333528	23
14.547966	2	cue_ug-prop	n/a	23
14.547966	2	cue_ug-prop_parametric	n/a	23
26.630306	1.183687	dec_dg-prop_less	1.183687	19
26.630306	1.183687	dec_dg-prop_choice	1.183687	19
24.097738	2	cue_ug-resp	n/a	19
24.097738	2	cue_ug-resp_parametric	n/a	19
40.180225	1.666936	dec_ug-prop_more	1.666936	25
40.180225	1.666936	dec_ug-prop_choice	1.666936	25
36.148080	2	cue_dict	n/a	25
36.148080	2	cue_dict_parametric	n/a	25
51.230347	2.316964	dec_ug-resp_accept	2.316964	17
51.230347	2.316964	dec_ug-resp_choice	2.316964	17
45.697803	2	cue_ug-prop	n/a	17
45.697803	2	cue_ug-prop_parametric	n/a	17
59.280205	1.333562	dec_ug-resp_accept	1.333562	15
59.280205	1.333562	dec_ug-resp_choice	1.333562	15
56.747723	2	cue_ug-prop	n/a	15
56.747723	2	cue_ug-prop_parametric	n/a	15
67.329390	1.217387	dec_dg-prop_less	1.217387	25
67.329390	1.217387	dec_dg-prop_choice	1.217387	25
64.797700	2	cue_ug-resp	n/a	25
64.797700	2	cue_ug-resp_parametric	n/a	25
78.380264	1.350107	dec_dg-prop_less	1.350107	21
78.380264	1.350107	dec_dg-prop_choice	1.350107	21
72.847700	2	cue_ug-resp	n/a	21
72.847700	2	cue_ug-resp_parametric	n/a	21
91.429660	2.517291	dec_ug-prop_more	2.517291	19
91.429660	2.517291	dec_ug-prop_choice	2.517291	19
85.897650	2	cue_dict	n/a	19
85.897650	2	cue_dict_parametric	n/a	19
101.480170	2.733503	dec_ug-prop_less	2.733503	23
101.480170	2.733503	dec_ug-prop_choice	2.733503	23
98.947670	2	cue_dict	n/a	23
98.947670	2	cue_dict_parametric	n/a	23
111.030050	1.833453	dec_ug-prop_more	1.833453	21
111.030050	1.833453	dec_ug-prop_choice	1.833453	21
106.997635	2	cue_dict	n/a	21
106.997635	2	cue_dict_parametric	n/a	21
119.080450	1.599801	dec_dg-prop_less	1.599801	21
119.080450	1.599801	dec_dg-prop_choice	1.599801	21
116.547490	2	cue_ug-resp	n/a	21
116.547490	2	cue_ug-resp_parametric	n/a	21
129.130400	1.699664	dec_ug-prop_more	1.699664	21
129.130400	1.699664	dec_ug-prop_choice	1.699664	21
126.597460	2	cue_dict	n/a	21
