onset	duration	trial_type	response_time	Endowment
7.527536	1.399827	dec_ug-resp_accept	1.399827	23
7.527536	1.399827	dec_ug-resp_choice	1.399827	23
4.994858	2	cue_ug-prop	n/a	23
4.994858	2	cue_ug-prop_parametric	n/a	23
17.577753	1.516469	dec_ug-prop_more	1.516469	23
17.577753	1.516469	dec_ug-prop_choice	1.516469	23
15.045012	2	cue_dict	n/a	23
15.045012	2	cue_dict_parametric	n/a	23
27.627777	1.149790	dec_dg-prop_more	1.149790	19
27.627777	1.149790	dec_dg-prop_choice	1.149790	19
25.094986	2	cue_ug-resp	n/a	19
25.094986	2	cue_ug-resp_parametric	n/a	19
42.677418	1.483570	dec_ug-resp_reject	1.483570	21
42.677418	1.483570	dec_ug-resp_choice	1.483570	21
37.145180	2	cue_ug-prop	n/a	21
37.145180	2	cue_ug-prop_parametric	n/a	21
50.727600	1.299834	dec_dg-prop_more	1.299834	19
50.727600	1.299834	dec_dg-prop_choice	1.299834	19
48.194942	2	cue_ug-resp	n/a	19
48.194942	2	cue_ug-resp_parametric	n/a	19
63.778160	1.699146	dec_dg-prop_less	1.699146	25
63.778160	1.699146	dec_dg-prop_choice	1.699146	25
58.245213	2	cue_ug-resp	n/a	25
58.245213	2	cue_ug-resp_parametric	n/a	25
73.327460	1.733436	dec_dg-prop_more	1.733436	23
73.327460	1.733436	dec_dg-prop_choice	1.733436	23
69.294910	2	cue_ug-resp	n/a	23
69.294910	2	cue_ug-resp_parametric	n/a	23
81.376820	1.134412	dec_dg-prop_more	1.134412	17
81.376820	1.134412	dec_dg-prop_choice	1.134412	17
78.844990	2	cue_ug-resp	n/a	17
78.844990	2	cue_ug-resp_parametric	n/a	17
89.428410	1.349208	dec_ug-prop_more	1.349208	15
89.428410	1.349208	dec_ug-prop_choice	1.349208	15
86.895134	2	cue_dict	n/a	15
86.895134	2	cue_dict_parametric	n/a	15
101.477844	1.149863	dec_ug-prop_more	1.149863	17
101.477844	1.149863	dec_ug-prop_choice	1.149863	17
98.945310	2	cue_dict	n/a	17
98.945310	2	cue_dict_parametric	n/a	17
111.527590	1.366899	dec_ug-resp_reject	1.366899	19
111.527590	1.366899	dec_ug-resp_choice	1.366899	19
108.995125	2	cue_ug-prop	n/a	19
108.995125	2	cue_ug-prop_parametric	n/a	19
124.577700	1.366993	dec_dg-prop_more	1.366993	25
124.577700	1.366993	dec_dg-prop_choice	1.366993	25
119.045130	2	cue_ug-resp	n/a	25
119.045130	2	cue_ug-resp_parametric	n/a	25
134.627580	1.083791	dec_dg-prop_more	1.083791	17
134.627580	1.083791	dec_dg-prop_choice	1.083791	17
132.095100	2	cue_ug-resp	n/a	17
132.095100	2	cue_ug-resp_parametric	n/a	17
142.677600	1.117304	dec_ug-resp_reject	1.117304	17
142.677600	1.117304	dec_ug-resp_choice	1.117304	17
140.145190	2	cue_ug-prop	n/a	17
140.145190	2	cue_ug-prop_parametric	n/a	17
155.727580	1.333526	dec_ug-prop_more	1.333526	15
155.727580	1.333526	dec_ug-prop_choice	1.333526	15
150.195250	2	cue_dict	n/a	15
150.195250	2	cue_dict_parametric	n/a	15
167.277730	1.083287	dec_ug-prop_more	1.083287	15
167.277730	1.083287	dec_ug-prop_choice	1.083287	15
163.245570	2	cue_dict	n/a	15
163.245570	2	cue_dict_parametric	n/a	15
175.327600	1.550204	dec_ug-prop_more	1.550204	21
175.327600	1.550204	dec_ug-prop_choice	1.550204	21
172.795270	2	cue_dict	n/a	21
172.795270	2	cue_dict_parametric	n/a	21
188.877840	1.166682	dec_ug-prop_more	1.166682	25
188.877840	1.166682	dec_ug-prop_choice	1.166682	25
184.845440	2	cue_dict	n/a	25
184.845440	2	cue_dict_parametric	n/a	25
196.927540	2.267184	dec_ug-resp_reject	2.267184	17
196.927540	2.267184	dec_ug-resp_choice	2.267184	17
194.395130	2	cue_ug-prop	n/a	17
194.395130	2	cue_ug-prop_parametric	n/a	17
210.477500	1.183641	dec_dg-prop_more	1.183641	25
210.477500	1.183641	dec_dg-prop_choice	1.183641	25
206.445300	2	cue_ug-resp	n/a	25
206.445300	2	cue_ug-resp_parametric	n/a	25
221.527390	2.800387	dec_ug-resp_accept	2.800387	23
221.527390	2.800387	dec_ug-resp_choice	2.800387	23
215.995200	2	cue_ug-prop	n/a	23
215.995200	2	cue_ug-prop_parametric	n/a	23
231.077710	1.883139	dec_ug-prop_more	1.883139	25
231.077710	1.883139	dec_ug-prop_choice	1.883139	25
227.045120	2	cue_dict	n/a	25
227.045120	2	cue_dict_parametric	n/a	25
240.628020	2.549790	dec_ug-resp_reject	2.549790	21
240.628020	2.549790	dec_ug-resp_choice	2.549790	21
236.595170	2	cue_ug-prop	n/a	21
236.595170	2	cue_ug-prop_parametric	n/a	21
248.677630	2.666875	dec_ug-resp_reject	2.666875	17
248.677630	2.666875	dec_ug-resp_choice	2.666875	17
246.145110	2	cue_ug-prop	n/a	17
246.145110	2	cue_ug-prop_parametric	n/a	17
256.727420	1.567300	dec_dg-prop_more	1.567300	21
