onset	duration	trial_type	response_time	Endowment
10.525890	1.449706	dec_ug-resp_accept	1.449706	21
10.525890	1.449706	dec_ug-resp_choice	1.449706	21
4.992536	2	cue_ug-prop	n/a	21
4.992536	2	cue_ug-prop_parametric	n/a	21
28.575039	1.300299	dec_dg-prop_less	1.300299	19
28.575039	1.300299	dec_dg-prop_choice	1.300299	19
23.042833	2	cue_ug-resp	n/a	19
23.042833	2	cue_ug-resp_parametric	n/a	19
40.125940	1.532958	dec_ug-prop_more	1.532958	23
40.125940	1.532958	dec_ug-prop_choice	1.532958	23
36.093147	2	cue_dict	n/a	23
36.093147	2	cue_dict_parametric	n/a	23
51.175434	0.949478	dec_dg-prop_less	0.949478	15
51.175434	0.949478	dec_dg-prop_choice	0.949478	15
45.642746	2	cue_ug-resp	n/a	15
45.642746	2	cue_ug-resp_parametric	n/a	15
59.225620	1.849591	dec_ug-prop_more	1.849591	19
59.225620	1.849591	dec_ug-prop_choice	1.849591	19
56.692960	2	cue_dict	n/a	19
56.692960	2	cue_dict_parametric	n/a	19
74.275560	1.299589	dec_dg-prop_less	1.299589	25
74.275560	1.299589	dec_dg-prop_choice	1.299589	25
71.742780	2	cue_ug-resp	n/a	25
71.742780	2	cue_ug-resp_parametric	n/a	25
87.825510	0.933025	dec_dg-prop_less	0.933025	23
87.825510	0.933025	dec_dg-prop_choice	0.933025	23
83.792540	2	cue_ug-resp	n/a	23
83.792540	2	cue_ug-resp_parametric	n/a	23
97.374890	1.850156	dec_ug-resp_accept	1.850156	15
97.374890	1.850156	dec_ug-resp_choice	1.850156	15
93.342200	2	cue_ug-prop	n/a	15
93.342200	2	cue_ug-prop_parametric	n/a	15
106.924820	1.883580	dec_dg-prop_less	1.883580	25
106.924820	1.883580	dec_dg-prop_choice	1.883580	25
102.892586	2	cue_ug-resp	n/a	25
102.892586	2	cue_ug-resp_parametric	n/a	25
121.975020	1.499617	dec_ug-prop_more	1.499617	23
121.975020	1.499617	dec_ug-prop_choice	1.499617	23
116.442470	2	cue_dict	n/a	23
116.442470	2	cue_dict_parametric	n/a	23
132.025380	2.166344	dec_ug-resp_reject	2.166344	15
132.025380	2.166344	dec_ug-resp_choice	2.166344	15
129.492450	2	cue_ug-prop	n/a	15
129.492450	2	cue_ug-prop_parametric	n/a	15
140.074830	1.583545	dec_dg-prop_less	1.583545	19
140.074830	1.583545	dec_dg-prop_choice	1.583545	19
137.542590	2	cue_ug-resp	n/a	19
137.542590	2	cue_ug-resp_parametric	n/a	19
152.125260	1.316065	dec_dg-prop_less	1.316065	17
152.125260	1.316065	dec_dg-prop_choice	1.316065	17
149.592100	2	cue_ug-resp	n/a	17
149.592100	2	cue_ug-resp_parametric	n/a	17
162.175280	1.149344	dec_ug-prop_more	1.149344	23
162.175280	1.149344	dec_ug-prop_choice	1.149344	23
159.642320	2	cue_dict	n/a	23
159.642320	2	cue_dict_parametric	n/a	23
173.724780	1.366406	dec_ug-resp_reject	1.366406	19
