onset	duration	trial_type	response_time	Endowment
9.026931	0.916305	dec_ug-prop_more	0.916305	17
9.026931	0.916305	dec_ug-prop_choice	0.916305	17
4.994117	2	cue_dict	n/a	17
4.994117	2	cue_dict_parametric	n/a	17
19.076342	1.367114	dec_dg-prop_less	1.367114	23
19.076342	1.367114	dec_dg-prop_choice	1.367114	23
16.543882	2	cue_ug-resp	n/a	23
16.543882	2	cue_ug-resp_parametric	n/a	23
32.626404	1.166888	dec_dg-prop_less	1.166888	19
32.626404	1.166888	dec_dg-prop_choice	1.166888	19
28.593786	2	cue_ug-resp	n/a	19
28.593786	2	cue_ug-resp_parametric	n/a	19
43.676500	1.800276	dec_ug-prop_more	1.800276	17
43.676500	1.800276	dec_ug-prop_choice	1.800276	17
38.144306	2	cue_dict	n/a	17
38.144306	2	cue_dict_parametric	n/a	17
56.726517	4	missed_trial	n/a	21
51.193695	2	cue_ug-prop	n/a	21
51.193695	2	cue_ug-prop_parametric	n/a	21
70.293045	1.100449	dec_ug-prop_more	1.100449	17
70.293045	1.100449	dec_ug-prop_choice	1.100449	17
66.260650	2	cue_dict	n/a	17
66.260650	2	cue_dict_parametric	n/a	17
82.342560	1.050389	dec_dg-prop_less	1.050389	23
82.342560	1.050389	dec_dg-prop_choice	1.050389	23
79.810500	2	cue_ug-resp	n/a	23
79.810500	2	cue_ug-resp_parametric	n/a	23
97.393210	0.984045	dec_ug-prop_more	0.984045	21
97.393210	0.984045	dec_ug-prop_choice	0.984045	21
94.860510	2	cue_dict	n/a	21
94.860510	2	cue_dict_parametric	n/a	21
112.443510	0.766262	dec_ug-resp_accept	0.766262	23
112.443510	0.766262	dec_ug-resp_choice	0.766262	23
109.910570	2	cue_ug-prop	n/a	23
109.910570	2	cue_ug-prop_parametric	n/a	23
120.492730	1.967070	dec_dg-prop_more	1.967070	19
120.492730	1.967070	dec_dg-prop_choice	1.967070	19
117.960464	2	cue_ug-resp	n/a	19
117.960464	2	cue_ug-resp_parametric	n/a	19
130.042650	1.283761	dec_ug-resp_accept	1.283761	23
130.042650	1.283761	dec_ug-resp_choice	1.283761	23
126.010480	2	cue_ug-prop	n/a	23
126.010480	2	cue_ug-prop_parametric	n/a	23
138.092400	1.450694	dec_ug-resp_reject	1.450694	19
138.092400	1.450694	dec_ug-resp_choice	1.450694	19
135.560330	2	cue_ug-prop	n/a	19
135.560330	2	cue_ug-prop_parametric	n/a	19
146.142760	1.366896	dec_ug-prop_more	1.366896	19
146.142760	1.366896	dec_ug-prop_choice	1.366896	19
143.610280	2	cue_dict	n/a	19
143.610280	2	cue_dict_parametric	n/a	19
159.692290	1.733659	dec_ug-prop_more	1.733659	15
159.692290	1.733659	dec_ug-prop_choice	1.733659	15
155.660400	2	cue_dict	n/a	15
155.660400	2	cue_dict_parametric	n/a	15
169.242770	1.216897	dec_ug-resp_reject	1.216897	23
169.242770	1.216897	dec_ug-resp_choice	1.216897	23
165.210110	2	cue_ug-prop	n/a	23
165.210110	2	cue_ug-prop_parametric	n/a	23
177.293210	1.599143	dec_dg-prop_less	1.599143	23
177.293210	1.599143	dec_dg-prop_choice	1.599143	23
174.760910	2	cue_ug-resp	n/a	23
174.760910	2	cue_ug-resp_parametric	n/a	23
187.343370	1.449642	dec_ug-prop_more	1.449642	25
187.343370	1.449642	dec_ug-prop_choice	1.449642	25
184.810240	2	cue_dict	n/a	25
184.810240	2	cue_dict_parametric	n/a	25
195.392750	2.966735	dec_ug-resp_accept	2.966735	19
195.392750	2.966735	dec_ug-resp_choice	2.966735	19
192.859940	2	cue_ug-prop	n/a	19
192.859940	2	cue_ug-prop_parametric	n/a	19
206.443120	2.216479	dec_dg-prop_less	2.216479	15
206.443120	2.216479	dec_dg-prop_choice	2.216479	15
200.909960	2	cue_ug-resp	n/a	15
200.909960	2	cue_ug-resp_parametric	n/a	15
221.492190	1.533626	dec_ug-prop_more	1.533626	23
221.492190	1.533626	dec_ug-prop_choice	1.533626	23
218.960160	2	cue_dict	n/a	23
218.960160	2	cue_dict_parametric	n/a	23
234.542390	1.766871	dec_dg-prop_less	1.766871	15
234.542390	1.766871	dec_dg-prop_choice	1.766871	15
229.010010	2	cue_ug-resp	n/a	15
229.010010	2	cue_ug-resp_parametric	n/a	15
244.592450	1.366682	dec_dg-prop_less	1.366682	23
244.592450	1.366682	dec_dg-prop_choice	1.366682	23
242.059980	2	cue_ug-resp	n/a	23
242.059980	2	cue_ug-resp_parametric	n/a	23
252.642410	1.599981	dec_ug-prop_more	1.599981	19
252.642410	1.599981	dec_ug-prop_choice	1.599981	19
250.109850	2	cue_dict	n/a	19
250.109850	2	cue_dict_parametric	n/a	19
260.692900	2.033066	dec_ug-prop_more	2.033066	15
260.692900	2.033066	dec_ug-prop_choice	2.033066	15
258.159730	2	cue_dict	n/a	15
258.159730	2	cue_dict_parametric	n/a	15
272.242160	1.700440	dec_ug-resp_reject	1.700440	25
272.242160	1.700440	dec_ug-resp_choice	1.700440	25
268.209960	2	cue_ug-prop	n/a	25
268.209960	2	cue_ug-prop_parametric	n/a	25
280.292360	1.349565	dec_ug-resp_accept	1.349565	19
280.292360	1.349565	dec_ug-resp_choice	1.349565	19
277.759520	2	cue_ug-prop	n/a	19
277.759520	2	cue_ug-prop_parametric	n/a	19
291.842040	1.817104	dec_ug-resp_accept	1.817104	21
291.842040	1.817104	dec_ug-resp_choice	1.817104	21
