onset	duration	trial_type	response_time	Endowment
9.021721	0.920510	dec_dg-prop_less	0.920510	17
9.021721	0.920510	dec_dg-prop_choice	0.920510	17
5.005118	2	cue_ug-resp	n/a	17
5.005118	2	cue_ug-resp_parametric	n/a	17
17.062723	2.086911	dec_ug-resp_accept	2.086911	15
17.062723	2.086911	dec_ug-resp_choice	2.086911	15
14.530029	2	cue_ug-prop	n/a	15
14.530029	2	cue_ug-prop_parametric	n/a	15
28.605341	1.336448	dec_ug-prop_more	1.336448	21
28.605341	1.336448	dec_ug-prop_choice	1.336448	21
24.571566	2	cue_dict	n/a	21
24.571566	2	cue_dict_parametric	n/a	21
40.649630	2.536246	dec_ug-prop_more	2.536246	17
40.649630	2.536246	dec_ug-prop_choice	2.536246	17
38.115807	2	cue_dict	n/a	17
38.115807	2	cue_dict_parametric	n/a	17
48.689600	1.151979	dec_dg-prop_less	1.151979	25
48.689600	1.151979	dec_dg-prop_choice	1.151979	25
46.172280	2	cue_ug-resp	n/a	25
46.172280	2	cue_ug-resp_parametric	n/a	25
58.730583	1.586234	dec_ug-prop_more	1.586234	21
58.730583	1.586234	dec_ug-prop_choice	1.586234	21
56.197320	2	cue_dict	n/a	21
56.197320	2	cue_dict_parametric	n/a	21
72.273560	0.936659	dec_ug-prop_more	0.936659	19
72.273560	0.936659	dec_ug-prop_choice	0.936659	19
68.240380	2	cue_dict	n/a	19
68.240380	2	cue_dict_parametric	n/a	19
87.318550	1.288075	dec_ug-prop_more	1.288075	23
87.318550	1.288075	dec_ug-prop_choice	1.288075	23
81.785260	2	cue_dict	n/a	23
81.785260	2	cue_dict_parametric	n/a	23
100.362540	1.855331	dec_ug-resp_accept	1.855331	21
100.362540	1.855331	dec_ug-resp_choice	1.855331	21
94.829190	2	cue_ug-prop	n/a	21
94.829190	2	cue_ug-prop_parametric	n/a	21
111.907120	1.220528	dec_ug-prop_more	1.220528	23
111.907120	1.220528	dec_ug-prop_choice	1.220528	23
107.873500	2	cue_dict	n/a	23
107.873500	2	cue_dict_parametric	n/a	23
121.447876	1.520628	dec_ug-resp_reject	1.520628	21
121.447876	1.520628	dec_ug-resp_choice	1.520628	21
117.414380	2	cue_ug-prop	n/a	21
117.414380	2	cue_ug-prop_parametric	n/a	21
132.488330	2.673313	dec_dg-prop_more	2.673313	15
132.488330	2.673313	dec_dg-prop_choice	2.673313	15
126.955536	2	cue_ug-resp	n/a	15
126.955536	2	cue_ug-resp_parametric	n/a	15
140.530500	1.303367	dec_dg-prop_less	1.303367	23
140.530500	1.303367	dec_dg-prop_choice	1.303367	23
137.998000	2	cue_ug-resp	n/a	23
137.998000	2	cue_ug-resp_parametric	n/a	23
150.573400	1.085116	dec_dg-prop_less	1.085116	19
150.573400	1.085116	dec_dg-prop_choice	1.085116	19
148.039540	2	cue_ug-resp	n/a	19
148.039540	2	cue_ug-resp_parametric	n/a	19
158.613020	2.403434	dec_dg-prop_less	2.403434	25
158.613020	2.403434	dec_dg-prop_choice	2.403434	25
156.079600	2	cue_ug-resp	n/a	25
156.079600	2	cue_ug-resp_parametric	n/a	25
170.657440	0.851119	dec_dg-prop_less	0.851119	19
170.657440	0.851119	dec_dg-prop_choice	0.851119	19
168.122920	2	cue_ug-resp	n/a	19
168.122920	2	cue_ug-resp_parametric	n/a	19
178.696330	1.969416	dec_dg-prop_less	1.969416	23
178.696330	1.969416	dec_dg-prop_choice	1.969416	23
176.179350	2	cue_ug-resp	n/a	23
176.179350	2	cue_ug-resp_parametric	n/a	23
188.737380	1.536365	dec_ug-resp_reject	1.536365	17
188.737380	1.536365	dec_ug-resp_choice	1.536365	17
186.204390	2	cue_ug-prop	n/a	17
186.204390	2	cue_ug-prop_parametric	n/a	17
198.277740	1.604110	dec_ug-resp_accept	1.604110	25
198.277740	1.604110	dec_ug-resp_choice	1.604110	25
194.244320	2	cue_ug-prop	n/a	25
194.244320	2	cue_ug-prop_parametric	n/a	25
213.324330	1.319168	dec_ug-resp_accept	1.319168	17
213.324330	1.319168	dec_ug-resp_choice	1.319168	17
210.791350	2	cue_ug-prop	n/a	17
210.791350	2	cue_ug-prop_parametric	n/a	17
221.365340	1.002494	dec_ug-prop_more	1.002494	23
221.365340	1.002494	dec_ug-prop_choice	1.002494	23
218.831910	2	cue_dict	n/a	23
218.831910	2	cue_dict_parametric	n/a	23
232.404070	1.972546	dec_ug-resp_reject	1.972546	21
232.404070	1.972546	dec_ug-resp_choice	1.972546	21
226.887770	2	cue_ug-prop	n/a	21
226.887770	2	cue_ug-prop_parametric	n/a	21
244.451110	1.468467	dec_dg-prop_less	1.468467	17
244.451110	1.468467	dec_dg-prop_choice	1.468467	17
241.916580	2	cue_ug-resp	n/a	17
241.916580	2	cue_ug-resp_parametric	n/a	17
254.492190	1.669321	dec_ug-prop_more	1.669321	15
254.492190	1.669321	dec_ug-prop_choice	1.669321	15
251.958540	2	cue_dict	n/a	15
251.958540	2	cue_dict_parametric	n/a	15
265.531950	2.922965	dec_ug-resp_reject	2.922965	23
265.531950	2.922965	dec_ug-resp_choice	2.922965	23
259.998400	2	cue_ug-prop	n/a	23
259.998400	2	cue_ug-prop_parametric	n/a	23
275.073820	1.420819	dec_ug-prop_more	1.420819	19
275.073820	1.420819	dec_ug-prop_choice	1.420819	19
271.040800	2	cue_dict	n/a	19
271.040800	2	cue_dict_parametric	n/a	19
283.116120	2.019119	dec_dg-prop_more	2.019119	23
283.116120	2.019119	dec_dg-prop_choice	2.019119	23
280.582340	2	cue_ug-resp	n/a	23
280.582340	2	cue_ug-resp_parametric	n/a	23
298.162170	1.751844	dec_ug-resp_accept	1.751844	17
298.162170	1.751844	dec_ug-resp_choice	1.751844	17
295.628050	2	cue_ug-prop	n/a	17
295.628050	2	cue_ug-prop_parametric	n/a	17
307.717100	1.387600	dec_ug-prop_more	1.387600	21
307.717100	1.387600	dec_ug-prop_choice	1.387600	21
303.684400	2	cue_dict	n/a	21
303.684400	2	cue_dict_parametric	n/a	21
317.259520	2.003591	dec_ug-prop_less	2.003591	25
317.259520	2.003591	dec_ug-prop_choice	2.003591	25
313.225680	2	cue_dict	n/a	25
313.225680	2	cue_dict_parametric	n/a	25
327.302120	2.736574	dec_ug-resp_accept	2.736574	23
327.302120	2.736574	dec_ug-resp_choice	2.736574	23
324.768340	2	cue_ug-prop	n/a	23
324.768340	2	cue_ug-prop_parametric	n/a	23
338.342000	1.905047	dec_dg-prop_more	1.905047	17
338.342000	1.905047	dec_dg-prop_choice	1.905047	17
332.825260	2	cue_ug-resp	n/a	17
332.825260	2	cue_ug-resp_parametric	n/a	17
349.885960	1.019872	dec_dg-prop_less	1.019872	21
349.885960	1.019872	dec_dg-prop_choice	1.019872	21
345.852480	2	cue_ug-resp	n/a	21
345.852480	2	cue_ug-resp_parametric	n/a	21
357.927000	2.353482	dec_ug-resp_accept	2.353482	19
357.927000	2.353482	dec_ug-resp_choice	2.353482	19
355.393800	2	cue_ug-prop	n/a	19
355.393800	2	cue_ug-prop_parametric	n/a	19
367.969020	1.969231	dec_ug-resp_accept	1.969231	21
367.969020	1.969231	dec_ug-resp_choice	1.969231	21
365.435300	2	cue_ug-prop	n/a	21
365.435300	2	cue_ug-prop_parametric	n/a	21
376.009200	2.403052	dec_ug-prop_more	2.403052	17
376.009200	2.403052	dec_ug-prop_choice	2.403052	17
373.474370	2	cue_dict	n/a	17
373.474370	2	cue_dict_parametric	n/a	17
