onset	duration	trial_type	response_time	Endowment
9.030945	1.400054	dec_ug-prop_more	1.400054	19
9.030945	1.400054	dec_ug-prop_choice	1.400054	19
4.998468	2	cue_dict	n/a	19
4.998468	2	cue_dict_parametric	n/a	19
17.081676	1.316073	dec_ug-prop_more	1.316073	19
17.081676	1.316073	dec_ug-prop_choice	1.316073	19
14.548201	2	cue_dict	n/a	19
14.548201	2	cue_dict_parametric	n/a	19
26.631681	2.049146	dec_ug-resp_reject	2.049146	17
26.631681	2.049146	dec_ug-resp_choice	2.049146	17
22.598267	2	cue_ug-prop	n/a	17
22.598267	2	cue_ug-prop_parametric	n/a	17
36.680760	1.649749	dec_ug-resp_reject	1.649749	19
36.680760	1.649749	dec_ug-resp_choice	1.649749	19
34.148098	2	cue_ug-prop	n/a	19
34.148098	2	cue_ug-prop_parametric	n/a	19
47.730816	2.333258	dec_dg-prop_less	2.333258	17
47.730816	2.333258	dec_dg-prop_choice	2.333258	17
42.198074	2	cue_ug-resp	n/a	17
42.198074	2	cue_ug-resp_parametric	n/a	17
61.280680	2.750122	dec_ug-resp_accept	2.750122	17
61.280680	2.750122	dec_ug-resp_choice	2.750122	17
57.248035	2	cue_ug-prop	n/a	17
57.248035	2	cue_ug-prop_parametric	n/a	17
73.330470	1.283406	dec_ug-prop_more	1.283406	25
73.330470	1.283406	dec_ug-prop_choice	1.283406	25
70.798050	2	cue_dict	n/a	25
70.798050	2	cue_dict_parametric	n/a	25
83.380455	4	missed_trial	n/a	17
80.848080	2	cue_ug-prop	n/a	17
80.848080	2	cue_ug-prop_parametric	n/a	17
96.447160	1.500150	dec_ug-prop_more	1.500150	23
96.447160	1.500150	dec_ug-prop_choice	1.500150	23
90.914500	2	cue_dict	n/a	23
90.914500	2	cue_dict_parametric	n/a	23
105.997375	1.383089	dec_ug-resp_reject	1.383089	19
105.997375	1.383089	dec_ug-resp_choice	1.383089	19
101.964554	2	cue_ug-prop	n/a	19
101.964554	2	cue_ug-prop_parametric	n/a	19
119.047120	1.150041	dec_dg-prop_less	1.150041	25
119.047120	1.150041	dec_dg-prop_choice	1.150041	25
113.514430	2	cue_ug-resp	n/a	25
113.514430	2	cue_ug-resp_parametric	n/a	25
127.097145	2.016752	dec_ug-resp_reject	2.016752	25
127.097145	2.016752	dec_ug-resp_choice	2.016752	25
124.564350	2	cue_ug-prop	n/a	25
124.564350	2	cue_ug-prop_parametric	n/a	25
138.147160	1.166533	dec_dg-prop_less	1.166533	23
138.147160	1.166533	dec_dg-prop_choice	1.166533	23
132.614200	2	cue_ug-resp	n/a	23
132.614200	2	cue_ug-resp_parametric	n/a	23
153.197130	0.999866	dec_dg-prop_less	0.999866	25
153.197130	0.999866	dec_dg-prop_choice	0.999866	25
150.664490	2	cue_ug-resp	n/a	25
150.664490	2	cue_ug-resp_parametric	n/a	25
161.246600	1.583680	dec_ug-prop_more	1.583680	17
161.246600	1.583680	dec_ug-prop_choice	1.583680	17
158.714080	2	cue_dict	n/a	17
158.714080	2	cue_dict_parametric	n/a	17
169.297090	1.749920	dec_dg-prop_less	1.749920	17
169.297090	1.749920	dec_dg-prop_choice	1.749920	17
166.764430	2	cue_ug-resp	n/a	17
166.764430	2	cue_ug-resp_parametric	n/a	17
177.347060	1.832941	dec_ug-prop_more	1.832941	25
177.347060	1.832941	dec_ug-prop_choice	1.832941	25
174.814100	2	cue_dict	n/a	25
174.814100	2	cue_dict_parametric	n/a	25
187.397030	1.166136	dec_dg-prop_less	1.166136	25
187.397030	1.166136	dec_dg-prop_choice	1.166136	25
184.864090	2	cue_ug-resp	n/a	25
184.864090	2	cue_ug-resp_parametric	n/a	25
197.446780	2.566815	dec_ug-resp_accept	2.566815	21
197.446780	2.566815	dec_ug-resp_choice	2.566815	21
194.913960	2	cue_ug-prop	n/a	21
194.913960	2	cue_ug-prop_parametric	n/a	21
206.996170	2.017878	dec_ug-resp_accept	2.017878	19
206.996170	2.017878	dec_ug-resp_choice	2.017878	19
202.964170	2	cue_ug-prop	n/a	19
202.964170	2	cue_ug-prop_parametric	n/a	19
216.547150	0.999444	dec_dg-prop_less	0.999444	15
216.547150	0.999444	dec_dg-prop_choice	0.999444	15
212.513990	2	cue_ug-resp	n/a	15
