onset	duration	trial_type	rt	resp
0.000358300021616742	0.768891599989729	fixation_1	999	999
0.7693340000114404	3.006295400002273	face	1.8021720999968238	2
3.775677400000859	0.768891599989729	fixation_2	999	999
4.322544200025732	1.0007292999944184	feedback loss	999	999
5.32327650001389	5.316453700012062	ITI	999	999
10.646371200011345	0.7653464000031818	fixation_1	999	999
11.411794300016481	3.062569000001531	face	n/a	n/a
14.474404600012349	0.7653464000031818	fixation_2	999	999
15.03114770000684	1.0008530000050087	feedback win	999	999
16.032004000007873	5.316995400004089	ITI	999	999
21.35307599999942	0.7506859000131954	fixation_1	999	999
22.103863399999682	3.0658192000119016	face	n/a	n/a
25.169722000020556	0.7506859000131954	fixation_2	999	999
25.723437200009357	1.000799100002041	feedback loss	999	999
26.7242394000059	5.3165100000042	ITI	999	999
32.04481420002412	0.7511279999744147	fixation_1	999	999
32.796020000008866	3.063710699992953	face	n/a	n/a
35.85978020000039	0.7511279999744147	fixation_2	999	999
36.415567400021246	1.0008162999874912	feedback loss	999	999
37.41638680000324	1.1179628999962006	ITI	999	999
38.53852630002075	0.6793518000049517	fixation_1	999	999
39.217959400004474	3.066512599994894	face	n/a	n/a
42.284512800019	0.6793518000049517	fixation_2	999	999
42.83756660000654	1.0008530000050087	feedback loss	999	999
43.83842280000681	1.1178035000048112	ITI	999	999
44.96039839999867	0.6628580000251532	fixation_1	999	999
45.62333560001571	3.0656839000002947	face	n/a	n/a
48.68905770001584	0.6628580000251532	fixation_2	999	999
49.24295310000889	1.0007542000093963	feedback win	999	999
50.243710300012026	1.1179252000001725	ITI	999	999
51.365844200016	0.7292699000099674	fixation_1	999	999
52.09523910001735	3.006484999990789	face	1.8014535999973305	3
55.10177390000899	0.7292699000099674	fixation_2	999	999
55.64818180000293	1.0006514000124298	feedback win	999	999
56.64883630000986	3.2170085000107065	ITI	999	999
59.87014020001516	0.6986703999864403	fixation_1	999	999
60.568889600021066	3.0644689000037033	face	n/a	n/a
63.63339660002384	0.6986703999864403	fixation_2	999	999
64.18842550000409	1.000784300005762	feedback loss	999	999
65.1892133000074	3.217024899990065	ITI	999	999
68.41050600001472	0.6819916999957059	fixation_1	999	999
69.09257730000536	3.006401699996786	face	2.568423699995037	3
72.099028800003	0.6819916999957059	fixation_2	999	999
72.64544200000819	1.0007624000136275	feedback win	999	999
73.64620770001784	1.1180227999866474	ITI	999	999
74.76857300000847	0.7292534000007436	fixation_1	999	999
75.49790580000263	3.06570490001468	face	n/a	n/a
78.56364920001943	0.7292534000007436	fixation_2	999	999
79.11736450000899	1.0008497000089847	feedback win	999	999
80.11821720001171	3.2170871999987867	ITI	999	999
83.3396228000056	0.6817934999999125	fixation_1	999	999
84.02156970000942	3.063503400015179	face	n/a	n/a
87.08511330001056	0.6817934999999125	fixation_2	999	999
87.64118170001893	1.0008819999929983	feedback loss	999	999
88.64206710000872	5.316791299992474	ITI	999	999
93.96325860000798	0.750102699996205	fixation_1	999	999
94.71344420002424	3.0062513999873772	face	1.5510116999794263	2
97.71974440000486	0.750102699996205	fixation_2	999	999
98.26663600001484	1.0007356999849435	feedback loss	999	999
99.26737480002339	5.316920199984452	ITI	999	999
104.58866230002604	0.7337196999869775	fixation_1	999	999
105.32246700001997	3.00695129999076	face	1.5508788999868557	3
108.32946750000701	0.7337196999869775	fixation_2	999	999
108.87519180000527	1.0009423000155948	feedback win	999	999
109.87613730001613	5.316933699999936	ITI	999	999
115.19771480001509	0.7333212000085041	fixation_1	999	999
115.93120250001084	3.063041699992027	face	n/a	n/a
118.99428420001641	0.7333212000085041	fixation_2	999	999
119.55076720000943	1.0007998000073712	feedback win	999	999
120.5515701000113	3.216997999988962	ITI	999	999
123.77305630000774	0.6984070999897085	fixation_1	999	999
124.47158650000347	3.006803800002672	face	1.3007068000151776	3
127.47843980000471	0.6984070999897085	fixation_2	999	999
128.02443770001992	1.0007914000016171	feedback win	999	999
129.02523220001603	1.117957699985709	ITI	999	999
130.14771499999915	0.7457045000046492	fixation_1	999	999
130.89354180000373	3.065589700010605	face	n/a	n/a
133.95917110002483	0.7457045000046492	fixation_2	999	999
134.51313649999793	1.0006911000236869	feedback win	999	999
135.51383090001764	1.1181749999814201	ITI	999	999
136.6365488000156	0.6621780999994371	fixation_1	999	999
137.2988050999993	3.0637567000230774	face	n/a	n/a
140.36262170001282	0.6621780999994371	fixation_2	999	999
140.9183508999995	1.0008242000185419	feedback loss	999	999
141.9191783000133	1.1179846999875735	ITI	999	999
143.04173009999795	0.7289522000064608	fixation_1	999	999
143.7708021000144	3.0626768000074662	face	n/a	n/a
146.83351980001316	0.7289522000064608	fixation_2	999	999
147.37371300000814	1.0007346000056714	feedback loss	999	999
148.37445080000907	7.417002400005003	ITI	999	999
155.79618740000296	0.7517136000096798	fixation_1	999	999
156.54798170001595	3.006466399994679	face	1.3004557999956887	2
159.5544976000092	0.7517136000096798	fixation_2	999	999
160.10085600000457	1.0008032000041567	feedback loss	999	999
161.10166230000323	3.2169664000102784	ITI	999	999
164.32324720002362	0.7484005999867804	fixation_1	999	999
165.07172580002225	3.0631737999792676	face	n/a	n/a
168.13493930001277	0.7484005999867804	fixation_2	999	999
168.69121520000044	1.0008975000237115	feedback win	999	999
169.69211580001866	1.1179851999913808	ITI	999	999
170.814790000004	0.7288640000042506	fixation_1	999	999
171.5437333000009	3.0649701000074856	face	n/a	n/a
174.60874470000272	0.7288640000042506	fixation_2	999	999
175.1632504000154	1.0008483999990858	feedback loss	999	999
176.16410200000973	5.3164261000056285	ITI	999	999
181.48523040002328	0.7339145999867469	fixation_1	999	999
182.21922850000556	3.006972900009714	face	1.8009087000100408	2
185.22624720001477	0.7339145999867469	fixation_2	999	999
185.7720119000005	1.0008894000202417	feedback loss	999	999
186.772904500016	1.1178964999853633	ITI	999	999
187.89553700000397	0.7121657000097912	fixation_1	999	999
188.60778240000946	3.0066435000044294	face	0.5335745000047609	2
191.61447300002328	0.7121657000097912	fixation_2	999	999
192.16085230000317	1.000544800015632	feedback win	999	999
193.1614002000133	1.1182513000094332	ITI	999	999
194.28441920000478	0.6784846000082325	fixation_1	999	999
194.96302039999864	3.00640170002589	face	1.0332601000263821	2
197.96947140002158	0.6784846000082325	fixation_2	999	999
198.51587610002025	1.0008205999911297	feedback win	999	999
199.51669990000664	5.316879399993923	ITI	999	999
204.83838310002466	0.7666528999980073	fixation_1	999	999
205.60511830000905	3.0647851999965496	face	n/a	n/a
208.66994330001762	0.7666528999980073	fixation_2	999	999
209.22463969999808	1.0010077000188176	feedback loss	999	999
210.22565090001444	5.316824999987148	ITI	999	999
215.5473472000158	0.7164729000069201	fixation_1	999	999
216.26390210000682	3.006889100011904	face	1.0339145000034478	3
219.2708391000051	0.7164729000069201	fixation_2	999	999
219.8168011000089	1.0006788999889977	feedback loss	999	999
220.817483300023	3.2170785999915097	ITI	999	999
224.03944839999895	0.6981735000154004	fixation_1	999	999
224.73770600001444	3.34104309999384	face	3.3352905999927316	3
228.07881240002462	0.6981735000154004	fixation_2	999	999
228.62371110002277	1.0012012999795843	feedback loss	999	999
229.6249154000252	1.1178661999874748	ITI	999	999
230.74772130002384	0.7118922999943607	fixation_1	999	999
231.45969519999926	3.063247100013541	face	n/a	n/a
234.52298280000105	0.7118922999943607	fixation_2	999	999
235.07934039999964	1.0008352000149898	feedback loss	999	999
236.08017870000913	5.316823600005591	ITI	999	999
241.40192560001742	0.7331954999826849	fixation_1	999	999
242.13524699999834	3.0069977000239305	face	1.033806400024332	3
245.14229600000544	0.7331954999826849	fixation_2	999	999
245.6881168000109	1.0007949999999255	feedback loss	999	999
246.68891490000533	1.1179850000189617	ITI	999	999
247.8118625000061	0.7119051000045147	fixation_1	999	999
248.52384830001392	3.0067188999964856	face	1.0336581000010483	3
251.53061529999832	0.7119051000045147	fixation_2	999	999
252.07664790001581	1.0008417000062764	feedback win	999	999
253.0774927000166	1.1179920999857131	ITI	999	999
254.2005657000118	0.7283744000014849	fixation_1	999	999
254.9290222999989	3.065911600016989	face	n/a	n/a
257.9949732000241	0.7283744000014849	fixation_2	999	999
258.54837600002065	1.001077399996575	feedback loss	999	999
259.54945770002087	1.118248799990397	ITI	999	999
260.67290510001476	0.6944842000084464	fixation_1	999	999
261.36746910001966	3.0064490999793634	face	1.0344143999973312	2
264.37396730002365	0.6944842000084464	fixation_2	999	999
264.92061690002447	1.0009408999758307	feedback win	999	999
265.9215612000262	3.2167378999874927	ITI	999	999
269.143518900004	0.7318864999979269	fixation_1	999	999
269.8755192000244	3.0682755999732763	face	n/a	n/a
272.9438419000071	0.7318864999979269	fixation_2	999	999
273.4941429000173	1.0007350000087172	feedback win	999	999
274.49488100002054	1.1184342000051402	ITI	999	999
275.6185583000188	0.7115660999843385	fixation_1	999	999
276.3301997000235	3.0666177999810316	face	n/a	n/a
279.39686249999795	0.7115660999843385	fixation_2	999	999
279.9496089000022	1.0012690000003204	feedback win	999	999
280.95088100002613	3.2161678999837022	ITI	999	999
284.1727515000093	0.6643740000145044	fixation_1	999	999
