onset	duration	trial_type	response_time	Endowment
10.523793	1.021823	dec_ug-resp_accept	1.021823	19
10.523793	1.021823	dec_ug-resp_choice	1.021823	19
4.990996	2	cue_ug-prop	n/a	19
4.990996	2	cue_ug-prop_parametric	n/a	19
20.066696	0.986925	dec_ug-prop_less	0.986925	23
20.066696	0.986925	dec_ug-prop_choice	0.986925	23
16.033308	2	cue_dict	n/a	23
16.033308	2	cue_dict_parametric	n/a	23
29.608639	1.620095	dec_dg-prop_less	1.620095	25
29.608639	1.620095	dec_dg-prop_choice	1.620095	25
25.574533	2	cue_ug-resp	n/a	25
25.574533	2	cue_ug-resp_parametric	n/a	25
39.651650	1.785131	dec_ug-prop_less	1.785131	23
39.651650	1.785131	dec_ug-prop_choice	1.785131	23
37.117363	2	cue_dict	n/a	23
37.117363	2	cue_dict_parametric	n/a	23
49.207138	1.504108	dec_ug-prop_less	1.504108	23
49.207138	1.504108	dec_ug-prop_choice	1.504108	23
45.174046	2	cue_dict	n/a	23
45.174046	2	cue_dict_parametric	n/a	23
57.248962	0.985090	dec_dg-prop_less	0.985090	23
57.248962	0.985090	dec_dg-prop_choice	0.985090	23
54.715275	2	cue_ug-resp	n/a	23
54.715275	2	cue_ug-resp_parametric	n/a	23
65.289110	1.935846	dec_ug-prop_less	1.935846	25
65.289110	1.935846	dec_ug-prop_choice	1.935846	25
62.771786	2	cue_dict	n/a	25
62.771786	2	cue_dict_parametric	n/a	25
76.830100	0.753022	dec_dg-prop_less	0.753022	23
76.830100	0.753022	dec_dg-prop_choice	0.753022	23
72.796555	2	cue_ug-resp	n/a	23
72.796555	2	cue_ug-resp_parametric	n/a	23
84.871230	1.235623	dec_ug-prop_less	1.235623	21
84.871230	1.235623	dec_ug-prop_choice	1.235623	21
82.337970	2	cue_dict	n/a	21
82.337970	2	cue_dict_parametric	n/a	21
95.911410	1.188288	dec_dg-prop_less	1.188288	17
95.911410	1.188288	dec_dg-prop_choice	1.188288	17
90.377850	2	cue_ug-resp	n/a	17
90.377850	2	cue_ug-resp_parametric	n/a	17
108.955440	0.821118	dec_ug-resp_accept	0.821118	23
108.955440	0.821118	dec_ug-resp_choice	0.821118	23
103.421770	2	cue_ug-prop	n/a	23
103.421770	2	cue_ug-prop_parametric	n/a	23
116.997505	1.119253	dec_ug-prop_less	1.119253	19
116.997505	1.119253	dec_ug-prop_choice	1.119253	19
114.464450	2	cue_dict	n/a	19
114.464450	2	cue_dict_parametric	n/a	19
127.039490	1.402556	dec_ug-prop_less	1.402556	19
127.039490	1.402556	dec_ug-prop_choice	1.402556	19
124.505920	2	cue_dict	n/a	19
124.505920	2	cue_dict_parametric	n/a	19
136.579420	1.737066	dec_dg-prop_less	1.737066	25
136.579420	1.737066	dec_dg-prop_choice	1.737066	25
132.562450	2	cue_ug-resp	n/a	25
132.562450	2	cue_ug-resp_parametric	n/a	25
146.120160	1.237291	dec_ug-prop_less	1.237291	25
146.120160	1.237291	dec_ug-prop_choice	1.237291	25
142.087130	2	cue_dict	n/a	25
142.087130	2	cue_dict_parametric	n/a	25
158.164640	1.803386	dec_ug-resp_accept	1.803386	23
158.164640	1.803386	dec_ug-resp_choice	1.803386	23
155.631400	2	cue_ug-prop	n/a	23
155.631400	2	cue_ug-prop_parametric	n/a	23
166.205570	1.034863	dec_ug-resp_accept	1.034863	19
166.205570	1.034863	dec_ug-resp_choice	1.034863	19
163.671550	2	cue_ug-prop	n/a	19
163.671550	2	cue_ug-prop_parametric	n/a	19
181.250660	0.785378	dec_dg-prop_less	0.785378	17
181.250660	0.785378	dec_dg-prop_choice	0.785378	17
178.717320	2	cue_ug-resp	n/a	17
178.717320	2	cue_ug-resp_parametric	n/a	17
191.292510	0.901706	dec_ug-resp_accept	0.901706	23
191.292510	0.901706	dec_ug-resp_choice	0.901706	23
188.758830	2	cue_ug-prop	n/a	23
188.758830	2	cue_ug-prop_parametric	n/a	23
199.331390	1.036280	dec_ug-resp_accept	1.036280	23
199.331390	1.036280	dec_ug-resp_choice	1.036280	23
196.798900	2	cue_ug-prop	n/a	23
196.798900	2	cue_ug-prop_parametric	n/a	23
210.372020	1.355025	dec_ug-prop_less	1.355025	23
210.372020	1.355025	dec_ug-prop_choice	1.355025	23
204.838790	2	cue_dict	n/a	23
204.838790	2	cue_dict_parametric	n/a	23
221.916320	0.836398	dec_ug-resp_accept	0.836398	21
221.916320	0.836398	dec_ug-resp_choice	0.836398	21
217.882770	2	cue_ug-prop	n/a	21
217.882770	2	cue_ug-prop_parametric	n/a	21
229.957290	1.469426	dec_ug-prop_less	1.469426	21
229.957290	1.469426	dec_ug-prop_choice	1.469426	21
227.424290	2	cue_dict	n/a	21
227.424290	2	cue_dict_parametric	n/a	21
241.499270	0.919709	dec_dg-prop_less	0.919709	17
241.499270	0.919709	dec_dg-prop_choice	0.919709	17
237.465580	2	cue_ug-resp	n/a	17
237.465580	2	cue_ug-resp_parametric	n/a	17
253.544340	1.034603	dec_ug-resp_accept	1.034603	21
253.544340	1.034603	dec_ug-resp_choice	1.034603	21
251.010160	2	cue_ug-prop	n/a	21
251.010160	2	cue_ug-prop_parametric	n/a	21
264.582550	1.672661	dec_ug-resp_accept	1.672661	25
264.582550	1.672661	dec_ug-resp_choice	1.672661	25
259.066440	2	cue_ug-prop	n/a	25
259.066440	2	cue_ug-prop_parametric	n/a	25
277.626680	1.122494	dec_ug-resp_accept	1.122494	23
277.626680	1.122494	dec_ug-resp_choice	1.122494	23
272.094270	2	cue_ug-prop	n/a	23
272.094270	2	cue_ug-prop_parametric	n/a	23
289.673280	0.885147	dec_ug-resp_accept	0.885147	23
289.673280	0.885147	dec_ug-resp_choice	0.885147	23
287.140140	2	cue_ug-prop	n/a	23
287.140140	2	cue_ug-prop_parametric	n/a	23
299.714100	0.852768	dec_dg-prop_less	0.852768	21
299.714100	0.852768	dec_dg-prop_choice	0.852768	21
297.181520	2	cue_ug-resp	n/a	21
297.181520	2	cue_ug-resp_parametric	n/a	21
307.755680	2.035220	dec_ug-prop_less	2.035220	25
307.755680	2.035220	dec_ug-prop_choice	2.035220	25
305.221220	2	cue_dict	n/a	25
305.221220	2	cue_dict_parametric	n/a	25
315.794100	1.336449	dec_dg-prop_less	1.336449	19
315.794100	1.336449	dec_dg-prop_choice	1.336449	19
313.277920	2	cue_ug-resp	n/a	19
313.277920	2	cue_ug-resp_parametric	n/a	19
327.837100	1.153199	dec_dg-prop_less	1.153199	21
327.837100	1.153199	dec_dg-prop_choice	1.153199	21
325.304570	2	cue_ug-resp	n/a	21
325.304570	2	cue_ug-resp_parametric	n/a	21
344.383540	0.669852	dec_dg-prop_less	0.669852	19
344.383540	0.669852	dec_dg-prop_choice	0.669852	19
340.350300	2	cue_ug-resp	n/a	19
340.350300	2	cue_ug-resp_parametric	n/a	19
355.926030	0.870179	dec_ug-prop_less	0.870179	15
355.926030	0.870179	dec_ug-prop_choice	0.870179	15
351.893200	2	cue_dict	n/a	15
351.893200	2	cue_dict_parametric	n/a	15
367.971000	1.252774	dec_dg-prop_less	1.252774	21
367.971000	1.252774	dec_dg-prop_choice	1.252774	21
365.437620	2	cue_ug-resp	n/a	21
365.437620	2	cue_ug-resp_parametric	n/a	21
376.010860	1.285559	dec_ug-resp_accept	1.285559	21
376.010860	1.285559	dec_ug-resp_choice	1.285559	21
373.477600	2	cue_ug-prop	n/a	21
373.477600	2	cue_ug-prop_parametric	n/a	21
