onset	duration	trial_type	response_time	Endowment
7.535325	1.268968	dec_ug-resp_accept	1.268968	19
7.535325	1.268968	dec_ug-resp_choice	1.268968	19
5.001743	2	cue_ug-prop	n/a	19
5.001743	2	cue_ug-prop_parametric	n/a	19
17.576483	1.686702	dec_ug-prop_more	1.686702	23
17.576483	1.686702	dec_ug-prop_choice	1.686702	23
15.043604	2	cue_dict	n/a	23
15.043604	2	cue_dict_parametric	n/a	23
34.122925	1.186562	dec_ug-prop_less	1.186562	15
34.122925	1.186562	dec_ug-prop_choice	1.186562	15
30.089363	2	cue_dict	n/a	15
30.089363	2	cue_dict_parametric	n/a	15
44.165585	0.818616	dec_dg-prop_less	0.818616	25
44.165585	0.818616	dec_dg-prop_choice	0.818616	25
41.632210	2	cue_ug-resp	n/a	25
41.632210	2	cue_ug-resp_parametric	n/a	25
56.208965	1.185442	dec_dg-prop_less	1.185442	19
56.208965	1.185442	dec_dg-prop_choice	1.185442	19
53.675340	2	cue_ug-resp	n/a	19
53.675340	2	cue_ug-resp_parametric	n/a	19
64.248750	0.968572	dec_ug-prop_more	0.968572	23
64.248750	0.968572	dec_ug-prop_choice	0.968572	23
61.732197	2	cue_dict	n/a	23
61.732197	2	cue_dict_parametric	n/a	23
72.288660	1.152454	dec_ug-prop_more	1.152454	15
72.288660	1.152454	dec_ug-prop_choice	1.152454	15
69.772250	2	cue_dict	n/a	15
69.772250	2	cue_dict_parametric	n/a	15
80.328880	1.002212	dec_dg-prop_less	1.002212	21
80.328880	1.002212	dec_dg-prop_choice	1.002212	21
77.795560	2	cue_ug-resp	n/a	21
77.795560	2	cue_ug-resp_parametric	n/a	21
88.368610	1.286105	dec_ug-prop_more	1.286105	19
88.368610	1.286105	dec_ug-prop_choice	1.286105	19
85.852250	2	cue_dict	n/a	19
85.852250	2	cue_dict_parametric	n/a	19
101.410550	1.821824	dec_ug-resp_accept	1.821824	23
101.410550	1.821824	dec_ug-resp_choice	1.821824	23
95.877075	2	cue_ug-prop	n/a	23
95.877075	2	cue_ug-prop_parametric	n/a	23
116.458760	1.685883	dec_ug-resp_accept	1.685883	17
116.458760	1.685883	dec_ug-resp_choice	1.685883	17
113.925370	2	cue_ug-prop	n/a	17
113.925370	2	cue_ug-prop_parametric	n/a	17
126.015274	1.854408	dec_ug-prop_less	1.854408	17
126.015274	1.854408	dec_ug-prop_choice	1.854408	17
121.981920	2	cue_dict	n/a	17
121.981920	2	cue_dict_parametric	n/a	17
134.056920	1.318710	dec_dg-prop_less	1.318710	21
134.056920	1.318710	dec_dg-prop_choice	1.318710	21
131.523070	2	cue_ug-resp	n/a	21
131.523070	2	cue_ug-resp_parametric	n/a	21
144.097920	1.786435	dec_dg-prop_more	1.786435	19
144.097920	1.786435	dec_dg-prop_choice	1.786435	19
141.581400	2	cue_ug-resp	n/a	19
141.581400	2	cue_ug-resp_parametric	n/a	19
157.138870	1.472554	dec_dg-prop_more	1.472554	19
157.138870	1.472554	dec_dg-prop_choice	1.472554	19
151.606300	2	cue_ug-resp	n/a	19
151.606300	2	cue_ug-resp_parametric	n/a	19
166.682560	2.554042	dec_dg-prop_less	2.554042	19
166.682560	2.554042	dec_dg-prop_choice	2.554042	19
162.648820	2	cue_ug-resp	n/a	19
162.648820	2	cue_ug-resp_parametric	n/a	19
178.727500	1.451807	dec_dg-prop_less	1.451807	21
178.727500	1.451807	dec_dg-prop_choice	1.451807	21
176.193310	2	cue_ug-resp	n/a	21
176.193310	2	cue_ug-resp_parametric	n/a	21
188.768390	1.319319	dec_ug-resp_accept	1.319319	25
