onset	duration	trial_type	response_time	Endowment
7.523894	1.735912	dec_dg-prop_less	1.735912	15
7.523894	1.735912	dec_dg-prop_choice	1.735912	15
4.990260	2	cue_ug-resp	n/a	15
4.990260	2	cue_ug-resp_parametric	n/a	15
22.569810	1.835817	dec_ug-resp_accept	1.835817	25
22.569810	1.835817	dec_ug-resp_choice	1.835817	25
20.036234	2	cue_ug-prop	n/a	25
20.036234	2	cue_ug-prop_parametric	n/a	25
34.111523	1.703661	dec_dg-prop_less	1.703661	21
34.111523	1.703661	dec_dg-prop_choice	1.703661	21
30.077942	2	cue_ug-resp	n/a	21
30.077942	2	cue_ug-resp_parametric	n/a	21
47.655773	1.520435	dec_ug-prop_more	1.520435	15
47.655773	1.520435	dec_ug-prop_choice	1.520435	15
43.622337	2	cue_dict	n/a	15
43.622337	2	cue_dict_parametric	n/a	15
55.697450	1.268358	dec_ug-prop_more	1.268358	17
55.697450	1.268358	dec_ug-prop_choice	1.268358	17
53.163296	2	cue_dict	n/a	17
53.163296	2	cue_dict_parametric	n/a	17
67.740395	1.468872	dec_ug-resp_reject	1.468872	23
67.740395	1.468872	dec_ug-resp_choice	1.468872	23
65.206790	2	cue_ug-prop	n/a	23
65.206790	2	cue_ug-prop_parametric	n/a	23
77.781364	1.402573	dec_dg-prop_less	1.402573	25
77.781364	1.402573	dec_dg-prop_choice	1.402573	25
75.247910	2	cue_ug-resp	n/a	25
75.247910	2	cue_ug-resp_parametric	n/a	25
85.821100	1.786568	dec_dg-prop_less	1.786568	17
85.821100	1.786568	dec_dg-prop_choice	1.786568	17
83.288086	2	cue_ug-resp	n/a	17
83.288086	2	cue_ug-resp_parametric	n/a	17
97.865270	1.602195	dec_ug-resp_accept	1.602195	25
97.865270	1.602195	dec_ug-resp_choice	1.602195	25
95.331060	2	cue_ug-prop	n/a	25
95.331060	2	cue_ug-prop_parametric	n/a	25
107.906210	0.902479	dec_ug-prop_more	0.902479	19
107.906210	0.902479	dec_ug-prop_choice	0.902479	19
105.372795	2	cue_dict	n/a	19
105.372795	2	cue_dict_parametric	n/a	19
119.448170	2.254330	dec_ug-resp_reject	2.254330	21
119.448170	2.254330	dec_ug-resp_choice	2.254330	21
115.414290	2	cue_ug-prop	n/a	21
115.414290	2	cue_ug-prop_parametric	n/a	21
131.492050	1.252662	dec_ug-prop_less	1.252662	25
131.492050	1.252662	dec_ug-prop_choice	1.252662	25
128.958980	2	cue_dict	n/a	25
128.958980	2	cue_dict_parametric	n/a	25
141.534060	1.152009	dec_ug-prop_more	1.152009	19
141.534060	1.152009	dec_ug-prop_choice	1.152009	19
139.000470	2	cue_dict	n/a	19
139.000470	2	cue_dict_parametric	n/a	19
149.573410	0.986043	dec_ug-prop_more	0.986043	15
149.573410	0.986043	dec_ug-prop_choice	0.986043	15
147.040650	2	cue_dict	n/a	15
147.040650	2	cue_dict_parametric	n/a	15
160.613700	1.871968	dec_ug-resp_reject	1.871968	17
160.613700	1.871968	dec_ug-resp_choice	1.871968	17
155.080830	2	cue_ug-prop	n/a	17
155.080830	2	cue_ug-prop_parametric	n/a	17
172.157880	1.920376	dec_ug-resp_accept	1.920376	21
172.157880	1.920376	dec_ug-resp_choice	1.920376	21
168.124160	2	cue_ug-prop	n/a	21
168.124160	2	cue_ug-prop_parametric	n/a	21
180.199920	1.134473	dec_ug-resp_accept	1.134473	25
180.199920	1.134473	dec_ug-resp_choice	1.134473	25
177.665510	2	cue_ug-prop	n/a	25
177.665510	2	cue_ug-prop_parametric	n/a	25
198.244890	2.055372	dec_dg-prop_less	2.055372	25
198.244890	2.055372	dec_dg-prop_choice	2.055372	25
192.711460	2	cue_ug-resp	n/a	25
192.711460	2	cue_ug-resp_parametric	n/a	25
209.286760	1.104943	dec_ug-prop_more	1.104943	17
209.286760	1.104943	dec_ug-prop_choice	1.104943	17
203.753970	2	cue_dict	n/a	17
203.753970	2	cue_dict_parametric	n/a	17
220.329730	0.971516	dec_dg-prop_less	0.971516	23
220.329730	0.971516	dec_dg-prop_choice	0.971516	23
214.796300	2	cue_ug-resp	n/a	23
214.796300	2	cue_ug-resp_parametric	n/a	23
231.371750	2.105780	dec_ug-resp_reject	2.105780	21
231.371750	2.105780	dec_ug-resp_choice	2.105780	21
225.838850	2	cue_ug-prop	n/a	21
225.838850	2	cue_ug-prop_parametric	n/a	21
239.414690	1.318690	dec_ug-prop_more	1.318690	23
239.414690	1.318690	dec_ug-prop_choice	1.318690	23
236.881270	2	cue_dict	n/a	23
236.881270	2	cue_dict_parametric	n/a	23
249.456730	1.284930	dec_ug-resp_accept	1.284930	17
249.456730	1.284930	dec_ug-resp_choice	1.284930	17
246.922560	2	cue_ug-prop	n/a	17
246.922560	2	cue_ug-prop_parametric	n/a	17
259.012480	1.487130	dec_ug-prop_more	1.487130	25
259.012480	1.487130	dec_ug-prop_choice	1.487130	25
254.979020	2	cue_dict	n/a	25
254.979020	2	cue_dict_parametric	n/a	25
275.559500	1.253738	dec_ug-prop_more	1.253738	15
