onset	duration	trial_type	response_time	Endowment
7.521610	0.816853	dec_dg-prop_more	0.816853	15
7.521610	0.816853	dec_dg-prop_choice	0.816853	15
4.989466	2	cue_ug-resp	n/a	15
4.989466	2	cue_ug-resp_parametric	n/a	15
17.571497	1.217119	dec_ug-prop_more	1.217119	15
17.571497	1.217119	dec_ug-prop_choice	1.217119	15
15.039084	2	cue_dict	n/a	15
15.039084	2	cue_dict_parametric	n/a	15
25.621620	1.983531	dec_ug-resp_accept	1.983531	19
25.621620	1.983531	dec_ug-resp_choice	1.983531	19
23.089113	2	cue_ug-prop	n/a	19
23.089113	2	cue_ug-prop_parametric	n/a	19
33.671440	1.233655	dec_dg-prop_more	1.233655	25
33.671440	1.233655	dec_dg-prop_choice	1.233655	25
31.139187	2	cue_ug-resp	n/a	25
31.139187	2	cue_ug-resp_parametric	n/a	25
47.221478	2.000178	dec_ug-resp_accept	2.000178	15
47.221478	2.000178	dec_ug-resp_choice	2.000178	15
43.188980	2	cue_ug-prop	n/a	15
43.188980	2	cue_ug-prop_parametric	n/a	15
60.271470	1.200070	dec_ug-prop_more	1.200070	21
60.271470	1.200070	dec_ug-prop_choice	1.200070	21
54.738903	2	cue_dict	n/a	21
54.738903	2	cue_dict_parametric	n/a	21
72.321335	1.433683	dec_dg-prop_more	1.433683	23
72.321335	1.433683	dec_dg-prop_choice	1.433683	23
69.788864	2	cue_ug-resp	n/a	23
69.788864	2	cue_ug-resp_parametric	n/a	23
80.372574	1.598989	dec_ug-resp_accept	1.598989	19
80.372574	1.598989	dec_ug-resp_choice	1.598989	19
77.839035	2	cue_ug-prop	n/a	19
77.839035	2	cue_ug-prop_parametric	n/a	19
88.421560	1.733297	dec_ug-resp_accept	1.733297	19
88.421560	1.733297	dec_ug-resp_choice	1.733297	19
85.888790	2	cue_ug-prop	n/a	19
85.888790	2	cue_ug-prop_parametric	n/a	19
96.471214	1.266959	dec_dg-prop_more	1.266959	19
96.471214	1.266959	dec_dg-prop_choice	1.266959	19
93.938760	2	cue_ug-resp	n/a	19
93.938760	2	cue_ug-resp_parametric	n/a	19
108.021120	1.000388	dec_dg-prop_more	1.000388	21
108.021120	1.000388	dec_dg-prop_choice	1.000388	21
103.989070	2	cue_ug-resp	n/a	21
103.989070	2	cue_ug-resp_parametric	n/a	21
119.571130	1.816647	dec_ug-resp_accept	1.816647	15
119.571130	1.816647	dec_ug-resp_choice	1.816647	15
115.538660	2	cue_ug-prop	n/a	15
115.538660	2	cue_ug-prop_parametric	n/a	15
129.621020	1.316929	dec_ug-prop_more	1.316929	15
129.621020	1.316929	dec_ug-prop_choice	1.316929	15
127.088715	2	cue_dict	n/a	15
127.088715	2	cue_dict_parametric	n/a	15
139.171130	1.516807	dec_ug-resp_accept	1.516807	23
139.171130	1.516807	dec_ug-resp_choice	1.516807	23
135.138580	2	cue_ug-prop	n/a	23
135.138580	2	cue_ug-prop_parametric	n/a	23
152.221200	0.933412	dec_dg-prop_more	0.933412	21
152.221200	0.933412	dec_dg-prop_choice	0.933412	21
146.688540	2	cue_ug-resp	n/a	21
146.688540	2	cue_ug-resp_parametric	n/a	21
163.271090	1.366508	dec_ug-prop_more	1.366508	19
163.271090	1.366508	dec_ug-prop_choice	1.366508	19
157.738530	2	cue_dict	n/a	19
157.738530	2	cue_dict_parametric	n/a	19
178.320900	0.983664	dec_dg-prop_more	0.983664	15
178.320900	0.983664	dec_dg-prop_choice	0.983664	15
175.788450	2	cue_ug-resp	n/a	15
175.788450	2	cue_ug-resp_parametric	n/a	15
189.370970	1.266981	dec_ug-prop_more	1.266981	19
189.370970	1.266981	dec_ug-prop_choice	1.266981	19
183.838420	2	cue_dict	n/a	19
183.838420	2	cue_dict_parametric	n/a	19
197.420930	1.366942	dec_dg-prop_more	1.366942	23
197.420930	1.366942	dec_dg-prop_choice	1.366942	23
194.888440	2	cue_ug-resp	n/a	23
194.888440	2	cue_ug-resp_parametric	n/a	23
207.470840	1.050211	dec_ug-prop_more	1.050211	23
207.470840	1.050211	dec_ug-prop_choice	1.050211	23
204.938480	2	cue_dict	n/a	23
204.938480	2	cue_dict_parametric	n/a	23
215.521030	1.616611	dec_ug-resp_reject	1.616611	23
215.521030	1.616611	dec_ug-resp_choice	1.616611	23
212.988540	2	cue_ug-prop	n/a	23
212.988540	2	cue_ug-prop_parametric	n/a	23
226.570790	2.050237	dec_ug-resp_reject	2.050237	21
226.570790	2.050237	dec_ug-resp_choice	2.050237	21
221.038300	2	cue_ug-prop	n/a	21
221.038300	2	cue_ug-prop_parametric	n/a	21
234.620700	1.817089	dec_ug-resp_accept	1.817089	21
234.620700	1.817089	dec_ug-resp_choice	1.817089	21
232.088260	2	cue_ug-prop	n/a	21
232.088260	2	cue_ug-prop_parametric	n/a	21
242.670680	1.633649	dec_ug-prop_more	1.633649	17
242.670680	1.633649	dec_ug-prop_choice	1.633649	17
240.138260	2	cue_dict	n/a	17
240.138260	2	cue_dict_parametric	n/a	17
252.720730	1.783618	dec_ug-resp_reject	1.783618	15
252.720730	1.783618	dec_ug-resp_choice	1.783618	15
250.188230	2	cue_ug-prop	n/a	15
250.188230	2	cue_ug-prop_parametric	n/a	15
269.270660	1.217097	dec_ug-resp_reject	1.217097	17
269.270660	1.217097	dec_ug-resp_choice	1.217097	17
265.238400	2	cue_ug-prop	n/a	17
265.238400	2	cue_ug-prop_parametric	n/a	17
280.820620	1.133559	dec_dg-prop_more	1.133559	25
280.820620	1.133559	dec_dg-prop_choice	1.133559	25
276.788020	2	cue_ug-resp	n/a	25
276.788020	2	cue_ug-resp_parametric	n/a	25
290.370540	2.633618	dec_ug-resp_reject	2.633618	17
290.370540	2.633618	dec_ug-resp_choice	2.633618	17
286.338000	2	cue_ug-prop	n/a	17
286.338000	2	cue_ug-prop_parametric	n/a	17
299.920620	1.416734	dec_dg-prop_more	1.416734	19
299.920620	1.416734	dec_dg-prop_choice	1.416734	19
295.888000	2	cue_ug-resp	n/a	19
295.888000	2	cue_ug-resp_parametric	n/a	19
309.970500	1.033637	dec_ug-prop_more	1.033637	21
309.970500	1.033637	dec_ug-prop_choice	1.033637	21
307.437930	2	cue_dict	n/a	21
307.437930	2	cue_dict_parametric	n/a	21
318.020480	1.433567	dec_dg-prop_more	1.433567	21
318.020480	1.433567	dec_dg-prop_choice	1.433567	21
315.487980	2	cue_ug-resp	n/a	21
315.487980	2	cue_ug-resp_parametric	n/a	21
333.070340	0.966885	dec_ug-prop_more	0.966885	17
333.070340	0.966885	dec_ug-prop_choice	0.966885	17
327.537960	2	cue_dict	n/a	17
327.537960	2	cue_dict_parametric	n/a	17
341.120400	1.016997	dec_dg-prop_more	1.016997	21
